frequency,runtime_sec,peak_memory_mb,success,error,max_dynamic_lat,max_curvature,max_torsion,end_to_end_distance,S_lat,cobb_angle,z_tip,x_tip,y_tip,bending_energy,shear_energy,translational_energy,rotational_energy,gravitational_energy
1.5,9.995692729949951,0.4341259002685547,True,,0.0031640272972821154,30.15709706146511,0.04350980535926139,0.28074537028482915,0.032229257934434256,1.8516236523040892,0.06981153171930708,0.0031571599513815175,0.27190870768773,0.023106493954124573,0.0006791999501056072,0.00018778892084103663,3.72428233060952e-07,0.0614274426136001
1.6,9.994238138198853,0.42470836639404297,True,,0.003146286019157457,31.222353499029712,0.03698473972366115,0.28098598683819986,0.029613817659630396,1.82098340659088,0.08351400021057975,0.0031100046608398203,0.2682701333344319,0.016827346659808756,0.00013852395631203752,4.402332215077933e-05,1.5670799799436656e-07,0.07140313218885037
1.7000000000000002,10.151840209960938,0.4259033203125,True,,0.003125184469405728,30.961820792640392,0.037877333104615316,0.2820404493358595,0.029397620780528804,1.7581180238114953,0.08807448041472046,0.003125184469405728,0.26791777504167713,0.015272090450592808,0.0008323538062397244,0.0005927762668331878,5.723528098746314e-07,0.07392377192243627
1.8,9.972862243652344,0.4276599884033203,True,,0.003164907879243081,30.131083033967233,0.04332819965973743,0.281322841362815,0.031830182096035456,1.817494916605185,0.07338380196608411,0.003164907879243081,0.2715646185340904,0.02149965161651119,0.0010793698549991957,0.0006007185744235482,7.274450388545464e-07,0.06372520369109544
1.9000000000000001,9.794626474380493,0.4315195083618164,True,,0.0031575099584868604,30.830420919381428,0.03946828325048948,0.28088816916458964,0.03064379327466447,1.841461836491447,0.07755243963847462,0.003128205327044915,0.269951842027773,0.019435810123935405,0.00017672496166868697,6.314403025285037e-05,1.8413557920349983e-07,0.06716848689580891
2.0,9.783856868743896,0.4251680374145508,True,,0.0031373363261358767,31.217915793162813,0.03657307057981165,0.28166809382389263,0.02912315857337491,1.7761464323048952,0.08837112929515296,0.003109275551630243,0.2674281043402667,0.015068603548420259,0.000449854187566865,0.00019644606095501035,2.4297629429169234e-07,0.0743779885744397
2.1,9.97777009010315,0.42569923400878906,True,,0.0031554299235787456,30.36254376548458,0.04181315305577313,0.28147515557624386,0.030965797056525725,1.7917099206860057,0.07852191805530825,0.0031554299235787456,0.27028247233881725,0.019081670760045487,0.0012767170691980263,0.0009682269537107378,9.774087053333044e-07,0.06729482308828917
2.2,10.237395286560059,0.42355918884277344,True,,0.003161955944514394,30.449557295255058,0.04172181610190181,0.2811437432428912,0.03143282672663385,1.8416920074340948,0.07415256894442339,0.003149642044355384,0.2711702060303818,0.0210543144213434,0.00037626376184146773,4.9896443613730586e-05,2.1599815716691058e-07,0.06461660353661158
2.3,9.854362726211548,0.43451690673828125,True,,0.0031498832081994937,31.231779773238312,0.03636426575926055,0.28140693521497895,0.02939724260684837,1.800046301600047,0.08574441717319388,0.0031085294313597874,0.2680076401065668,0.016107564339952744,0.00021145152935007124,3.887987583164462e-05,1.4212514723910008e-07,0.07271971340138199
2.4000000000000004,10.183884143829346,0.4249267578125,True,,0.0031356030058973345,30.70357706242317,0.039584506716287014,0.28142249549817716,0.030108510281672305,1.7800176673236447,0.08304660714222295,0.0031356030058973345,0.26887180962007945,0.01707627811362709,0.0011380245292159938,0.0009222980634748149,8.593308033476471e-07,0.07051478512709963
