time,theta_ideal,theta_naive,theta_pred,u_naive,u_pred,F_ideal,F_naive,F_pred
1.8145363408521302,0.006314060087749092,0.02134150741227009,0.006314060087749092,-1.0164299247322424,-0.0453868103351492,3.534591403533542e-05,0.0088963504347871,3.534591403533542e-05
1.8245614035087718,0.006213753319049749,0.02394845668832709,0.006213753319049749,-1.1654814818775718,-0.0446655069238802,3.423171672770863e-05,0.01037440079390918,3.423171672770863e-05
1.8345864661654134,0.0061150397174680945,0.026469794576481402,0.0061150397174680945,-1.3100996330830426,-0.04395567870932844,3.3152642846352665e-05,0.011996520524980034,3.3152642846352665e-05
1.844611528822055,0.006017894001316309,0.028893309239604117,0.006017894001316309,-1.4495960610033765,-0.043257142341947136,3.2107585104336966e-05,0.013736744642086655,3.2107585104336966e-05
1.8546365914786966,0.005922291288596338,0.031207170539250477,0.005922291288596338,-1.5833020001403804,-0.04256971745344465,3.10954711281648e-05,0.015566643421216553,3.10954711281648e-05
1.8646616541353382,0.0058282070907800815,0.03339998629999022,0.0058282070907800815,-1.710571407309133,-0.041893226604962405,3.0115262356503942e-05,0.01745581465507611,3.0115262356503942e-05
1.8746867167919798,0.005735617306679862,0.035460856895025566,0.005735617306679862,-1.8307840457936,-0.041227495236365444,2.9165952973687636e-05,0.019372417783931548,2.9165952973687636e-05
1.8847117794486214,0.005644498216408295,0.03737942789347003,0.005644498216408295,-1.943348468691508,-0.040572351616609464,2.8246568876885513e-05,0.02128374058518732,2.8246568876885513e-05
1.894736842105263,0.005554826475426655,0.039145940516897244,0.005554826475426655,-2.0477048873461774,-0.039927626795149565,2.7356166675879072e-05,0.023156788403095926,2.7356166675879072e-05
1.9047619047619047,0.005466579108680825,0.040751279661209505,0.005466579108680825,-2.143327911217402,-0.03929315455435782,2.6493832724410242e-05,0.024958885374221994,2.6493832724410242e-05
1.9147869674185463,0.005379733504823886,0.04218701924949368,0.005379733504823886,-2.229729146053957,-0.038668771362918256,2.5658682182104406e-05,0.026658276765478613,2.5658682182104406e-05
1.9248120300751879,0.005294267410524406,0.04344546469229791,0.005294267410524406,-2.3064596377961957,-0.038054316330169397,2.4849858106000897e-05,0.028224721397884223,2.4849858106000897e-05
1.9348370927318295,0.005210158924859452,0.044519692243637235,0.005210158924859452,-2.3731121502575587,-0.037449631161366,2.4066530570754933e-05,0.02963006318540092,2.4066530570754933e-05
1.944862155388471,0.005127386493791362,0.04540358505397813,0.005127386493791362,-2.4293232653074286,-0.036854560113832605,2.33078958166043e-05,0.030848771075504246,2.33078958166043e-05
1.9548872180451127,0.005045928904727286,0.0460918657354103,0.005045928904727286,-2.4747752950032327,-0.036268949953983234,2.257317542422339e-05,0.031858437134088015,2.257317542422339e-05
1.9649122807017543,0.004965765281160513,0.04658012526913405,0.004965765281160513,-2.509197995895223,-0.03569264991518241,2.1861615515614558e-05,0.03264022316589591,2.1861615515614558e-05
1.9749373433583959,0.0048868750773925825,0.04686484810121064,0.0048868750773925825,-2.532370076550923,-0.035125511656423664,2.1172485980213997e-05,0.03317924709331766,2.1172485980213997e-05
1.9849624060150375,0.00480923807333519,0.046943433289173,0.00480923807333519,-2.5441204902154273,-0.0345673892218033,2.0505079725415534e-05,0.03346490131808555,2.0505079725415534e-05
1.994987468671679,0.004732834369390872,0.04681421157950193,0.004732834369390872,-2.5443295054358472,-0.034018139000767625,1.985871195074069e-05,0.03349109644591524,1.985871195074069e-05
2.0050125313283207,0.00465764438141148,0.04647645831405785,0.00465764438141148,-2.5329295484301193,-0.03347761968911274,1.923271944490802e-05,0.033256425044217296,1.923271944490802e-05
2.015037593984962,0.004583648835733432,0.0459304020822373,0.004583648835733432,-2.509905811968619,-0.03294569225071738,1.8626459905078445e-05,0.03276424150574313,1.8626459905078445e-05
2.025062656641604,0.004510828764288744,0.045177229054807005,0.004510828764288744,-2.47529662655785,-0.032422219879989826,1.803931127757611e-05,0.032022655582175166,1.803931127757611e-05
2.0350877192982457,0.004439165499790833,0.04421908295496467,0.004439165499790833,-2.4291935907646276,-0.03190706796501024,1.7470671119406505e-05,0.03104443870505663,1.7470671119406505e-05
2.045112781954887,0.0043686406709941075,0.043059060642089406,0.0043686406709941075,-2.3717414585923398,-0.031400104051351574,1.691995597991513e-05,0.02984684379944656,1.691995597991513e-05
2.0551378446115285,0.004299236198026332,0.04170120330377772,0.004299236198026332,-2.303137782913388,-0.03090119780656156,1.6386600801950676e-05,0.028451340889652784,1.6386600801950676e-05
