time_days,EI,GJ,K_odd,Lambda1_real,Lambda1_imag,Lambda2_real,Lambda2_imag,cobb_rate,is_complex,cobb_angle
23.023023023023026,99.53953953953953,79.76976976976977,5.004859457244059,98.17887491228879,0.0,81.13043439702051,0.0,0.0,False,0.0
24.024024024024026,99.51951951951952,79.75975975975976,5.005001707879444,98.15797189102425,0.0,81.12130738825503,0.0,0.0,False,0.0
25.025025025025027,99.49949949949949,79.74974974974975,5.005147864694914,98.1370654406876,0.0,81.11218380856165,0.0,0.0,False,0.0
26.026026026026027,99.47947947947948,79.73973973973973,5.0052980269758915,98.11615549553278,0.0,81.10306372368643,0.0,0.0,False,0.0
27.027027027027028,99.45945945945945,79.72972972972973,5.005452296295708,98.09524198826722,0.0,81.09394720092195,0.0,0.0,False,0.0
28.028028028028032,99.43943943943944,79.71971971971972,5.0056107765616895,98.07432485001856,0.0,81.08483430914062,0.0,0.0,False,0.0
29.029029029029033,99.41941941941941,79.70970970970971,5.0057735740619975,98.05340401030028,0.0,81.07572511882884,0.0,0.0,False,0.0
30.030030030030034,99.3993993993994,79.69969969969969,5.005940797513219,98.03247939697725,0.0,81.06661970212183,0.0,0.0,False,0.0
31.031031031031034,99.37937937937937,79.68968968968969,5.006112558108726,98.01155093623001,0.0,81.05751813283905,0.0,0.0,False,0.0
32.032032032032035,99.35935935935936,79.67967967967968,5.006288969567811,97.9906185525189,0.0,81.04842048652014,0.0,0.0,False,0.0
33.033033033033036,99.33933933933933,79.66966966966967,5.006470148185596,97.96968216854718,0.0,81.03932684046181,0.0,0.0,False,0.0
34.034034034034036,99.31931931931932,79.65965965965965,5.006656212883733,97.94874170522375,0.0,81.03023727375522,0.0,0.0,False,0.0
35.03503503503504,99.29929929929929,79.64964964964965,5.006847285261895,97.92779708162486,0.0,81.0211518673241,0.0,0.0,False,0.0
36.03603603603604,99.27927927927928,79.63963963963964,5.007043489650072,97.90684821495537,0.0,81.01207070396353,0.0,0.0,False,0.0
37.03703703703704,99.25925925925925,79.62962962962963,5.007244953161679,97.88589502050927,0.0,81.00299386837962,0.0,0.0,False,0.0
38.03803803803804,99.23923923923924,79.61961961961961,5.007451805747472,97.86493741162927,0.0,80.9939214472296,0.0,0.0,False,0.0
39.03903903903904,99.21921921921921,79.6096096096096,5.00766418025029,97.84397529966589,0.0,80.98485352916293,0.0,0.0,False,0.0
40.04004004004004,99.1991991991992,79.5995995995996,5.007882212460631,97.82300859393571,0.0,80.97579020486309,0.0,0.0,False,0.0
41.04104104104105,99.17917917917917,79.5895895895896,5.008106041173056,97.80203720167883,0.0,80.96673156708995,0.0,0.0,False,0.0
42.04204204204205,99.15915915915916,79.57957957957957,5.0083358082434435,97.78106102801561,0.0,80.95767771072312,0.0,0.0,False,0.0
43.04304304304305,99.13913913913913,79.56956956956957,5.008571658647092,97.7600799759026,0.0,80.94862873280609,0.0,0.0,False,0.0
44.04404404404405,99.11911911911912,79.55955955955956,5.008813740537673,97.73909394608772,0.0,80.93958473259097,0.0,0.0,False,0.0
45.04504504504505,99.09909909909909,79.54954954954955,5.009062205307053,97.71810283706444,0.0,80.93054581158421,0.0,0.0,False,0.0
46.04604604604605,99.07907907907908,79.53953953953953,5.009317207645982,97.69710654502555,0.0,80.92151207359305,0.0,0.0,False,0.0
47.04704704704705,99.05905905905905,79.52952952952953,5.009578905605652,97.67610496381566,0.0,80.91248362477292,0.0,0.0,False,0.0
48.04804804804805,99.03903903903904,79.51951951951952,5.009847460660143,97.65509798488311,0.0,80.90346057367545,0.0,0.0,False,0.0
49.04904904904905,99.01901901901901,79.50950950950951,5.010123037769748,97.6340854972309,0.0,80.89444303129761,0.0,0.0,False,0.0
50.050050050050054,98.998998998999,79.49949949949949,5.010405805445199,97.61306738736694,0.0,80.88543111113155,0.0,0.0,False,0.0
51.051051051051054,98.97897897897897,79.48948948948949,5.010695935812776,97.59204353925308,0.0,80.87642492921539,0.0,0.0,False,0.0
52.052052052052055,98.95895895895896,79.47947947947948,5.010993604680332,97.57101383425366,0.0,80.86742460418476,0.0,0.0,False,0.0
53.053053053053056,98.93893893893893,79.46946946946947,5.011298991604217,97.5499781510828,0.0,80.85843025732561,0.0,0.0,False,0.0
54.054054054054056,98.91891891891892,79.45945945945945,5.011612279957122,97.52893636575094,0.0,80.84944201262745,0.0,0.0,False,0.0
55.05505505505506,98.89889889889889,79.44944944944945,5.011933656996828,97.50788835151039,0.0,80.84045999683795,0.0,0.0,False,0.0
56.056056056056065,98.87887887887888,79.43943943943944,5.012263313935885,97.48683397880005,0.0,80.83148433951827,0.0,0.0,False,0.0
57.057057057057065,98.85885885885885,79.42942942942943,5.012601446012223,97.46577311518887,0.0,80.82251517309943,0.0,0.0,False,0.0
58.058058058058066,98.83883883883884,79.41941941941941,5.012948252560675,97.44470562531868,0.0,80.81355263293958,0.0,0.0,False,0.0
59.05905905905907,98.81881881881881,79.4094094094094,5.01330393708545,97.42363137084575,0.0,80.80459685738245,0.0,0.0,False,0.0
60.06006006006007,98.7987987987988,79.3993993993994,5.013668707333536,97.40255021038163,0.0,80.79564798781658,0.0,0.0,False,0.0
61.06106106106107,98.77877877877877,79.3893893893894,5.014042775369047,97.38146199943245,0.0,80.78670616873572,0.0,0.0,False,0.0
62.06206206206207,98.75875875875876,79.37937937937937,5.014426357648511,97.36036659033789,0.0,80.77777154780023,0.0,0.0,False,0.0
63.06306306306307,98.73873873873873,79.36936936936937,5.014819675097109,97.33926383220843,0.0,80.76884427589967,0.0,0.0,False,0.0
64.06406406406407,98.71871871871872,79.35935935935936,5.015222953185858,97.31815357086197,0.0,80.75992450721611,0.0,0.0,False,0.0
65.06506506506507,98.69869869869869,79.34934934934935,5.015636422009754,97.29703564875902,0.0,80.75101239928901,0.0,0.0,False,0.0
66.06606606606607,98.67867867867868,79.33933933933933,5.016060316366861,97.27590990493725,0.0,80.74210811308076,0.0,0.0,False,0.0
67.06706706706707,98.65865865865865,79.32932932932933,5.016494875838365,97.25477617494424,0.0,80.73321181304375,0.0,0.0,False,0.0
68.06806806806807,98.63863863863864,79.31931931931932,5.016940344869576,97.23363429076977,0.0,80.72432366718817,0.0,0.0,False,0.0
69.06906906906907,98.61861861861861,79.30930930930931,5.0173969728519,97.2124840807765,0.0,80.71544384715142,0.0,0.0,False,0.0
70.07007007007007,98.5985985985986,79.29929929929929,5.017865014205758,97.19132536962968,0.0,80.70657252826823,0.0,0.0,False,0.0
71.07107107107107,98.57857857857857,79.28928928928929,5.01834472846448,97.17015797822542,0.0,80.69770988964244,0.0,0.0,False,0.0
72.07207207207207,98.55855855855856,79.27927927927928,5.018836380359149,97.14898172361825,0.0,80.68885611421959,0.0,0.0,False,0.0
73.07307307307308,98.53853853853853,79.26926926926927,5.019340239904413,97.12779641894674,0.0,80.68001138886108,0.0,0.0,False,0.0
74.07407407407408,98.51851851851852,79.25925925925925,5.019856582485253,97.1066018733585,0.0,80.67117590441927,0.0,0.0,False,0.0
75.07507507507508,98.49849849849849,79.24924924924925,5.020385688944711,97.08539789193347,0.0,80.66234985581426,0.0,0.0,False,0.0
76.07607607607608,98.47847847847848,79.23923923923924,5.020927845672586,97.06418427560624,0.0,80.6535334421115,0.0,0.0,False,0.0
77.07707707707708,98.45845845845845,79.22922922922923,5.021483344695071,97.04296082108662,0.0,80.64472686660106,0.0,0.0,False,0.0
78.07807807807808,98.43843843843844,79.21921921921921,5.022052483765364,97.02172732077949,0.0,80.63593033687815,0.0,0.0,False,0.0
79.07907907907908,98.41841841841841,79.2092092092092,5.022635566455222,97.00048356270261,0.0,80.627144064925,0.0,0.0,False,0.0
80.08008008008008,98.3983983983984,79.1991991991992,5.023232902247464,96.97922933040356,0.0,80.61836826719404,0.0,0.0,False,0.0
81.0810810810811,98.37837837837837,79.1891891891892,5.023844806629434,96.95796440287498,0.0,80.60960316469257,0.0,0.0,False,0.0
82.0820820820821,98.35835835835836,79.17917917917917,5.024471601187391,96.93668855446857,0.0,80.60084898306896,0.0,0.0,False,0.0
83.0830830830831,98.33833833833833,79.16916916916917,5.025113613701861,96.91540155480746,0.0,80.59210595270005,0.0,0.0,False,0.0
84.0840840840841,98.31831831831832,79.15915915915916,5.025771178243907,96.89410316869714,0.0,80.58337430878032,0.0,0.0,False,0.0
85.0850850850851,98.29829829829829,79.14914914914915,5.026444635272344,96.8727931560351,0.0,80.57465429141234,0.0,0.0,False,0.0
86.0860860860861,98.27827827827828,79.13913913913913,5.027134331731867,96.85147127171857,0.0,80.56594614569886,0.0,0.0,False,0.0
87.0870870870871,98.25825825825825,79.12912912912913,5.02784062115212,96.83013726555092,0.0,80.55725012183646,0.0,0.0,False,0.0
88.0880880880881,98.23823823823824,79.11911911911912,5.028563863747661,96.80879088214658,0.0,80.54856647521078,0.0,0.0,False,0.0
89.0890890890891,98.21821821821821,79.10910910910911,5.029304426518844,96.78743186083406,0.0,80.53989546649328,0.0,0.0,False,0.0
90.0900900900901,98.1981981981982,79.09909909909909,5.030062683353606,96.76605993555752,0.0,80.53123736173977,0.0,0.0,False,0.0
91.0910910910911,98.17817817817817,79.08908908908909,5.0308390151301365,96.74467483477663,0.0,80.52259243249061,0.0,0.0,False,0.0
92.0920920920921,98.15815815815816,79.07907907907908,5.031633809820447,96.72327628136479,0.0,80.51396095587246,0.0,0.0,False,0.0
93.0930930930931,98.13813813813813,79.06906906906907,5.032447462594808,96.70186399250532,0.0,80.50534321470188,0.0,0.0,False,0.0
94.0940940940941,98.11811811811812,79.05905905905905,5.033280375927054,96.68043767958645,0.0,80.49673949759071,0.0,0.0,False,0.0
95.0950950950951,98.09809809809809,79.04904904904905,5.034132959700752,96.65899704809385,0.0,80.48815009905329,0.0,0.0,False,0.0
96.0960960960961,98.07807807807808,79.03903903903904,5.035005631316215,96.63754179750188,0.0,80.47957531961524,0.0,0.0,False,0.0
97.0970970970971,98.05805805805805,79.02902902902903,5.035898815798356,96.61607162116259,0.0,80.47101546592448,0.0,0.0,False,0.0
98.0980980980981,98.03803803803804,79.01901901901901,5.036812945905359,96.59458620619313,0.0,80.46247085086392,0.0,0.0,False,0.0
99.0990990990991,98.01801801801801,79.009009009009,5.037748462238176,96.57308523336087,0.0,80.45394179366616,0.0,0.0,False,0.0
100.10010010010011,97.997997997998,78.998998998999,5.038705813350818,96.55156837696694,0.0,80.44542862003004,0.0,0.0,False,0.0
101.10110110110111,97.97797797797797,78.988988988989,5.0396854558614335,96.53003530472746,0.0,80.4369316622395,0.0,0.0,False,0.0
102.10210210210211,97.95795795795796,78.97897897897897,5.040687854564166,96.50848567765284,0.0,80.4284512592841,0.0,0.0,False,0.0
103.10310310310311,97.93793793793793,78.96896896896897,5.0417134825417715,96.48691914992489,0.0,80.41998775698201,0.0,0.0,False,0.0
104.10410410410411,97.91791791791792,78.95895895895896,5.042762821278973,96.46533536877205,0.0,80.41154150810483,0.0,0.0,False,0.0
105.10510510510511,97.89789789789789,78.94894894894895,5.043836360776554,96.44373397434205,0.0,80.4031128725048,0.0,0.0,False,0.0
106.10610610610611,97.87787787787788,78.93893893893893,5.044934599666161,96.42211459957275,0.0,80.39470221724406,0.0,0.0,False,0.0
107.10710710710711,97.85785785785785,78.92892892892893,5.0460580453258,96.40047687006036,0.0,80.3863099167264,0.0,0.0,False,0.0
108.10810810810811,97.83783783783784,78.91891891891892,5.047207213996018,96.3788204039257,0.0,80.37793635283107,0.0,0.0,False,0.0
109.10910910910911,97.81781781781781,78.90890890890891,5.04838263089673,96.35714481167766,0.0,80.36958191504907,0.0,0.0,False,0.0
110.11011011011011,97.7977977977978,78.89889889889889,5.049584830344708,96.33544969607476,0.0,80.36124700062192,0.0,0.0,False,0.0
111.11111111111111,97.77777777777777,78.88888888888889,5.050814355871673,96.3137346519838,0.0,80.35293201468286,0.0,0.0,False,0.0
112.11211211211213,97.75775775775776,78.87887887887888,5.052071760342995,96.29199926623626,0.0,80.34463737040038,0.0,0.0,False,0.0
113.11311311311313,97.73773773773773,78.86886886886887,5.053357606076973,96.27024311748201,0.0,80.33636348912458,0.0,0.0,False,0.0
114.11411411411413,97.71771771771772,78.85885885885885,5.0546724649646695,96.24846577604055,0.0,80.32811080053602,0.0,0.0,False,0.0
115.11511511511513,97.69769769769769,78.84884884884885,5.0560169185902835,96.22666680374921,0.0,80.31987974279734,0.0,0.0,False,0.0
116.11611611611613,97.67767767767768,78.83883883883884,5.057391558352032,96.20484575380911,0.0,80.3116707627074,0.0,0.0,False,0.0
117.11711711711713,97.65765765765765,78.82882882882883,5.058796985583518,96.18300217062793,0.0,80.30348431585855,0.0,0.0,False,0.0
118.11811811811813,97.63763763763764,78.81881881881881,5.060233811675566,96.16113558965996,0.0,80.2953208667965,0.0,0.0,False,0.0
119.11911911911913,97.61761761761761,78.8088088088088,5.061702658198488,96.13924553724314,0.0,80.28718088918328,0.0,0.0,False,0.0
120.12012012012013,97.5975975975976,78.7987987987988,5.063204157024761,96.11733153043329,0.0,80.27906486596311,0.0,0.0,False,0.0
121.12112112112113,97.57757757757757,78.78878878878879,5.064738950452091,96.09539307683504,0.0,80.27097328953134,0.0,0.0,False,0.0
122.12212212212214,97.55755755755756,78.77877877877877,5.066307691326827,96.07342967442972,0.0,80.26290666190661,0.0,0.0,False,0.0
123.12312312312314,97.53753753753753,78.76876876876877,5.067911043167704,96.0514408114001,0.0,80.25486549490618,0.0,0.0,False,0.0
124.12412412412414,97.51751751751752,78.75875875875876,5.069549680289878,96.0294259659518,0.0,80.24685031032449,0.0,0.0,False,0.0
125.12512512512514,97.49749749749749,78.74874874874875,5.071224287929232,96.00738460613113,0.0,80.23886164011512,0.0,0.0,False,0.0
126.12612612612614,97.47747747747748,78.73873873873873,5.072935562366913,95.98531618963992,0.0,80.23090002657628,0.0,0.0,False,0.0
127.12712712712714,97.45745745745745,78.72872872872873,5.074684211054066,95.96322016364638,0.0,80.2229660225398,0.0,0.0,False,0.0
128.12812812812814,97.43743743743744,78.71871871871872,5.076470952736748,95.94109596459262,0.0,80.21506019156354,0.0,0.0,False,0.0
129.12912912912915,97.41741741741741,78.70870870870871,5.078296517580966,95.91894301799829,0.0,80.20718310812782,0.0,0.0,False,0.0
130.13013013013014,97.3973973973974,78.69869869869869,5.080161647297821,95.8967607382606,0.0,80.1993353578355,0.0,0.0,False,0.0
131.13113113113116,97.37737737737737,78.68868868868869,5.082067095268714,95.87454852845018,0.0,80.1915175376159,0.0,0.0,False,0.0
132.13213213213214,97.35735735735736,78.67867867867868,5.08401362667058,95.8523057801033,0.0,80.18373025593273,0.0,0.0,False,0.0
133.13313313313316,97.33733733733733,78.66866866866867,5.086002018601113,95.83003187300969,0.0,80.17597413299632,0.0,0.0,False,0.0
134.13413413413414,97.31731731731732,78.65865865865865,5.0880330602039425,95.80772617499632,0.0,80.16824980097967,0.0,0.0,False,0.0
135.13513513513516,97.29729729729729,78.64864864864865,5.090107552793723,95.78538804170674,0.0,80.1605579042392,0.0,0.0,False,0.0
136.13613613613614,97.27727727727728,78.63863863863864,5.092226309981094,95.76301681637631,0.0,80.15289909953961,0.0,0.0,False,0.0
137.13713713713716,97.25725725725725,78.62862862862863,5.094390157797477,95.74061182960239,0.0,80.14527405628351,0.0,0.0,False,0.0
138.13813813813815,97.23723723723724,78.61861861861861,5.096599934819657,95.71817239911041,0.0,80.13768345674544,0.0,0.0,False,0.0
139.13913913913916,97.21721721721721,78.6086086086086,5.098856492294111,95.69569782951478,0.0,80.13012799631102,0.0,0.0,False,0.0
140.14014014014015,97.1971971971972,78.5985985985986,5.101160694261046,95.67318741207515,0.0,80.12260838372066,0.0,0.0,False,0.0
141.14114114114116,97.17717717717717,78.58858858858859,5.103513417678087,95.65064042444732,0.0,80.11512534131845,0.0,0.0,False,0.0
142.14214214214215,97.15715715715716,78.57857857857857,5.105915552543585,95.62805613042943,0.0,80.10767960530629,0.0,0.0,False,0.0
143.14314314314316,97.13713713713713,78.56856856856857,5.108368002019483,95.60543377970241,0.0,80.10027192600329,0.0,0.0,False,0.0
144.14414414414415,97.11711711711712,78.55855855855856,5.110871682553713,95.58277260756523,0.0,80.09290306811045,0.0,0.0,False,0.0
145.14514514514516,97.09709709709709,78.54854854854855,5.113427524002052,95.56007183466441,0.0,80.08557381098122,0.0,0.0,False,0.0
146.14614614614615,97.07707707707708,78.53853853853853,5.116036469749408,95.5373306667179,0.0,80.0782849488977,0.0,0.0,False,0.0
147.14714714714717,97.05705705705705,78.52852852852853,5.118699476830466,95.51454829423282,0.0,80.07103729135277,0.0,0.0,False,0.0
148.14814814814815,97.03703703703704,78.51851851851852,5.12141751604967,95.49172389221738,0.0,80.06383166333816,0.0,0.0,False,0.0
149.14914914914917,97.01701701701701,78.50850850850851,5.124191572100458,95.46885661988632,0.0,80.0566689056392,0.0,0.0,False,0.0
150.15015015015015,96.996996996997,78.49849849849849,5.127022643683719,95.44594562036004,0.0,80.04954987513547,0.0,0.0,False,0.0
151.15115115115117,96.97697697697697,78.48848848848849,5.1299117436254065,95.42299002035692,0.0,80.04247544510854,0.0,0.0,False,0.0
152.15215215215215,96.95695695695696,78.47847847847848,5.132859898993265,95.3999889298792,0.0,80.03544650555624,0.0,0.0,False,0.0
153.15315315315317,96.93693693693693,78.46846846846847,5.135868151212595,95.37694144189135,0.0,80.02846396351407,0.0,0.0,False,0.0
154.15415415415416,96.91691691691692,78.45845845845845,5.138937556181025,95.35384663199163,0.0,80.02152874338374,0.0,0.0,False,0.0
155.15515515515517,96.89689689689689,78.44844844844845,5.142069184382207,95.33070355807602,0.0,80.0146417872693,0.0,0.0,False,0.0
156.15615615615616,96.87687687687688,78.43843843843844,5.145264120998392,95.30751125999463,0.0,80.0078040553207,0.0,0.0,False,0.0
157.15715715715717,96.85685685685685,78.42842842842843,5.148523466021826,95.28426875919989,0.0,80.0010165260854,0.0,0.0,False,0.0
158.15815815815816,96.83683683683684,78.41841841841841,5.151848334364904,95.26097505838729,0.0,79.99428019686795,0.0,0.0,False,0.0
159.15915915915917,96.81681681681681,78.4084084084084,5.155239855969006,95.23762914112709,0.0,79.98759608409813,0.0,0.0,False,0.0
160.16016016016016,96.7967967967968,78.3983983983984,5.15869917591198,95.2142299714878,0.0,79.9809652237074,0.0,0.0,False,0.0
161.16116116116117,96.77677677677677,78.38838838838839,5.162227454514191,95.1907764936507,0.0,79.97438867151445,0.0,0.0,False,0.0
162.1621621621622,96.75675675675676,78.37837837837837,5.165825867443074,95.16726763151533,0.0,79.9678675036198,0.0,0.0,False,0.0
163.16316316316318,96.73673673673673,78.36836836836837,5.169495605816121,95.14370228829527,0.0,79.96140281680984,0.0,0.0,False,0.0
164.1641641641642,96.71671671671672,78.35835835835836,5.173237876302258,95.12007934610465,0.0,79.95499572897042,0.0,0.0,False,0.0
165.16516516516518,96.69669669669669,78.34834834834835,5.177053901221507,95.09639766553428,0.0,79.94864737951076,0.0,0.0,False,0.0
166.1661661661662,96.67667667667668,78.33833833833833,5.180944918642914,95.07265608521772,0.0,79.94235892979731,0.0,0.0,False,0.0
167.16716716716718,96.65665665665665,78.32832832832833,5.184912182480621,95.04885342138641,0.0,79.93613156359856,0.0,0.0,False,0.0
168.1681681681682,96.63663663663664,78.31831831831832,5.188956962588062,95.02498846741436,0.0,79.9299664875406,0.0,0.0,False,0.0
169.16916916916918,96.61661661661661,78.30830830830831,5.193080544850178,95.00105999335084,0.0,79.9238649315741,0.0,0.0,False,0.0
170.1701701701702,96.5965965965966,78.29829829829829,5.19728423127359,94.97706674544197,0.0,79.91782814945292,0.0,0.0,False,0.0
171.17117117117118,96.57657657657657,78.28828828828829,5.201569340074675,94.9530074456399,0.0,79.91185741922494,0.0,0.0,False,0.0
172.1721721721722,96.55655655655656,78.27827827827828,5.2059372057654345,94.92888079109981,0.0,79.90595404373504,0.0,0.0,False,0.0
173.17317317317318,96.53653653653653,78.26826826826827,5.210389179237127,94.90468545366372,0.0,79.90011935114109,0.0,0.0,False,0.0
174.1741741741742,96.51651651651652,78.25825825825825,5.2149266278415505,94.88042007933149,0.0,79.89435469544327,0.0,0.0,False,0.0
175.17517517517518,96.49649649649649,78.24824824824825,5.219550935469925,94.8560832877177,0.0,79.88866145702704,0.0,0.0,False,0.0
176.1761761761762,96.47647647647648,78.23823823823824,5.2242635026292925,94.83167367149468,0.0,79.88304104322003,0.0,0.0,False,0.0
177.17717717717719,96.45645645645645,78.22822822822823,5.229065746516348,94.80718979582076,0.0,79.87749488886391,0.0,0.0,False,0.0
178.1781781781782,96.43643643643644,78.21821821821821,5.233959101088636,94.78263019775359,0.0,79.87202445690106,0.0,0.0,False,0.0
179.1791791791792,96.41641641641641,78.2082082082082,5.238945017133035,94.75799338564752,0.0,79.8666312389771,0.0,0.0,False,0.0
180.1801801801802,96.3963963963964,78.1981981981982,5.244024962331438,94.73327783853533,0.0,79.86131675605925,0.0,0.0,False,0.0
181.1811811811812,96.37637637637637,78.18818818818819,5.249200421323559,94.70848200549291,0.0,79.85608255907165,0.0,0.0,False,0.0
182.1821821821822,96.35635635635636,78.17817817817817,5.254472895766795,94.6836043049868,0.0,79.85093022954774,0.0,0.0,False,0.0
183.1831831831832,96.33633633633633,78.16816816816817,5.259843904393026,94.65864312420393,0.0,79.84586138030056,0.0,0.0,False,0.0
184.1841841841842,96.31631631631632,78.15815815815816,5.265314983062327,94.633596818363,0.0,79.84087765611147,0.0,0.0,False,0.0
185.1851851851852,96.29629629629629,78.14814814814815,5.270887684813453,94.60846371000646,0.0,79.835980734438,0.0,0.0,False,0.0
186.1861861861862,96.27627627627628,78.13813813813813,5.276563579911061,94.58324208827315,0.0,79.83117232614126,0.0,0.0,False,0.0
187.1871871871872,96.25625625625625,78.12812812812813,5.282344255889547,94.55793020815014,0.0,79.82645417623422,0.0,0.0,False,0.0
188.1881881881882,96.23623623623624,78.11811811811812,5.288231317593442,94.53252628970365,0.0,79.82182806465072,0.0,0.0,False,0.0
189.1891891891892,96.21621621621621,78.10810810810811,5.294226387214272,94.50702851728781,0.0,79.81729580703652,0.0,0.0,False,0.0
190.1901901901902,96.1961961961962,78.09809809809809,5.300331104323794,94.48143503873098,0.0,79.8128592555633,0.0,0.0,False,0.0
191.1911911911912,96.17617617617617,78.08808808808809,5.3065471259035215,94.45574396449828,0.0,79.80852029976597,0.0,0.0,False,0.0
192.1921921921922,96.15615615615616,78.07807807807808,5.312876126370469,94.42995336682998,0.0,79.80428086740426,0.0,0.0,False,0.0
193.19319319319322,96.13613613613613,78.06806806806807,5.319319797599007,94.40406127885434,0.0,79.80014292534985,0.0,0.0,False,0.0
194.1941941941942,96.11611611611612,78.05805805805805,5.325879848938753,94.37806569367461,0.0,79.79610848049956,0.0,0.0,False,0.0
195.19519519519523,96.09609609609609,78.04804804804805,5.332558007228413,94.35196456342844,0.0,79.79217958071571,0.0,0.0,False,0.0
196.1961961961962,96.07607607607608,78.03803803803804,5.339356016805478,94.32575579831948,0.0,79.78835831579462,0.0,0.0,False,0.0
197.19719719719723,96.05605605605605,78.02802802802803,5.346275639511692,94.29943726561949,0.0,79.7846468184646,0.0,0.0,False,0.0
198.1981981981982,96.03603603603604,78.01801801801801,5.353318654694205,94.27300678864026,0.0,79.7810472654138,0.0,0.0,False,0.0
199.19919919919923,96.01601601601601,78.008008008008,5.360486859202317,94.24646214567382,0.0,79.7775618783502,0.0,0.0,False,0.0
200.20020020020021,95.995995995996,77.997997997998,5.3677820673797285,94.21980106890021,0.0,79.77419292509379,0.0,0.0,False,0.0
201.20120120120123,95.97597597597597,77.98798798798799,5.375206111052207,94.19302124326097,0.0,79.770942720703,0.0,0.0,False,0.0
202.20220220220222,95.95595595595596,77.97797797797797,5.382760839510582,94.16612030529757,0.0,79.76781362863636,0.0,0.0,False,0.0
203.20320320320323,95.93593593593593,77.96796796796797,5.390448119488972,94.13909584195292,0.0,79.76480806195096,0.0,0.0,False,0.0
204.20420420420422,95.91591591591592,77.95795795795796,5.398269835138167,94.11194538933502,0.0,79.76192848453887,0.0,0.0,False,0.0
205.20520520520523,95.89589589589589,77.94794794794795,5.406227887994061,94.08466643144043,0.0,79.75917741240342,0.0,0.0,False,0.0
206.20620620620622,95.87587587587588,77.93793793793793,5.414324196941063,94.05725639883713,0.0,79.75655741497667,0.0,0.0,False,0.0
207.20720720720723,95.85585585585585,77.92792792792793,5.4225606981703764,94.02971266730384,0.0,79.75407111647993,0.0,0.0,False,0.0
208.20820820820822,95.83583583583584,77.91791791791792,5.430939345133074,94.00203255642498,0.0,79.75172119732878,0.0,0.0,False,0.0
209.20920920920923,95.81581581581581,77.90790790790791,5.43946210848787,93.97421332813883,0.0,79.74951039558488,0.0,0.0,False,0.0
210.21021021021022,95.7957957957958,77.89789789789789,5.448130976043512,93.9462521852375,0.0,79.74744150845619,0.0,0.0,False,0.0
211.21121121121124,95.77577577577577,77.88788788788789,5.456947952695669,93.91814626981595,0.0,79.74551739384772,0.0,0.0,False,0.0
212.21221221221222,95.75575575575576,77.87787787787788,5.465915060358281,93.88989266166871,0.0,79.74374097196491,0.0,0.0,False,0.0
213.21321321321324,95.73573573573573,77.86786786786787,5.475034337889234,93.86148837663146,0.0,79.74211522697215,0.0,0.0,False,0.0
214.21421421421422,95.71571571571572,77.85785785785785,5.484307841010286,93.8329303648653,0.0,79.74064320870828,0.0,0.0,False,0.0
215.21521521521524,95.69569569569569,77.84784784784785,5.493737642221173,93.80421550908129,0.0,79.73932803446225,0.0,0.0,False,0.0
216.21621621621622,95.67567567567568,77.83783783783784,5.503325830707777,93.77534062270253,0.0,79.73817289081099,0.0,0.0,False,0.0
217.21721721721724,95.65565565565565,77.82782782782783,5.513074512244293,93.74630244796097,0.0,79.73718103552253,0.0,0.0,False,0.0
218.21821821821823,95.63563563563564,77.81781781781781,5.522985809089297,93.71709765392615,0.0,79.7363557995273,0.0,0.0,False,0.0
219.21921921921924,95.61561561561561,77.8078078078078,5.533061859875626,93.68772283446265,0.0,79.73570058896075,0.0,0.0,False,0.0
220.22022022022023,95.5955955955956,77.7977977977978,5.543304819493983,93.65817450611324,0.0,79.73521888728017,0.0,0.0,False,0.0
221.22122122122124,95.57557557557557,77.78778778778779,5.553716858970202,93.62844910590377,0.0,79.7349142574596,0.0,0.0,False,0.0
222.22222222222223,95.55555555555556,77.77777777777777,5.564300165336049,93.59854298906694,0.0,79.73479034426637,0.0,0.0,False,0.0
223.22322322322324,95.53553553553553,77.76776776776777,5.575056941493512,93.56845242668028,0.0,79.73485087662301,0.0,0.0,False,0.0
224.22422422422426,95.51551551551552,77.75775775775776,5.585989406072472,93.538173603215,0.0,79.73509967005828,0.0,0.0,False,0.0
225.22522522522524,95.49549549549549,77.74774774774775,5.597099793281688,93.50770261399073,0.0,79.7355406292525,0.0,0.0,False,0.0
226.22622622622626,95.47547547547548,77.73773773773773,5.608390352752998,93.47703546253246,0.0,79.73617775068075,0.0,0.0,False,0.0
227.22722722722725,95.45545545545545,77.72772772772772,5.619863349378665,93.44616805782363,0.0,79.73701512535956,0.0,0.0,False,0.0
228.22822822822826,95.43543543543544,77.71771771771772,5.631521063141785,93.41509621145168,0.0,79.73805694170146,0.0,0.0,False,0.0
229.22922922922925,95.41541541541541,77.70770770770771,5.643365788939679,93.38381563463945,0.0,79.73930748848368,0.0,0.0,False,0.0
230.23023023023026,95.3953953953954,77.69769769769769,5.655399836400187,93.35232193515719,0.0,79.74077115793591,0.0,0.0,False,0.0
231.23123123123125,95.37537537537537,77.68768768768768,5.667625529690783,93.32061061410907,0.0,79.74245244895398,0.0,0.0,False,0.0
232.23223223223226,95.35535535535536,77.67767767767768,5.680045207320444,93.28867706258761,0.0,79.74435597044543,0.0,0.0,False,0.0
233.23323323323325,95.33533533533533,77.66766766766767,5.692661221934193,93.25651655818895,0.0,79.74648644481407,0.0,0.0,False,0.0
