time,F_death,F_life,F_ideal
2.2337228714524207,0.006044626697598081,5.9285548375885505e-06,9.206680559989826e-06
2.2437395659432386,0.00676506778753247,5.741674632300814e-06,8.916466394516605e-06
2.2537562604340566,0.007773600613301053,5.560685278047357e-06,8.635400434423377e-06
2.2637729549248746,0.009057145057911224,5.385401082800575e-06,8.363194304912203e-06
2.2737896494156926,0.010597442743152094,5.215642207947062e-06,8.099568721696583e-06
2.2838063439065106,0.012371333730504325,5.051234483774854e-06,7.8442532044239e-06
2.293823038397329,0.014351126241713662,4.892009230776962e-06,7.596985799133364e-06
2.303839732888147,0.016505053663971564,4.737803086587821e-06,7.357512809464412e-06
2.313856427378965,0.01879781144014346,4.5884578383751025e-06,7.125588536339711e-06
2.323873121869783,0.02119116489767605,4.44382026051494e-06,6.9009750258553695e-06
2.333889816360601,0.02364461767022927,4.303741957383996e-06,6.6834418251196254e-06
2.343906510851419,0.02611612914081883,4.168079211107101e-06,6.472765745789307e-06
2.353923205342237,0.02856286830849057,4.036692834104235e-06,6.2687306350613346e-06
2.363939899833055,0.030941990673057942,3.909448026285568e-06,6.071127153884168e-06
2.373956594323873,0.03321142416121053,3.786214236748054e-06,5.879752562161524e-06
2.383973288814691,0.03533064979521784,3.666865029831658e-06,5.69441051072787e-06
2.393989983305509,0.037261462741004295,3.5512779553978115e-06,5.5149108398821835e-06
2.4040066777963274,0.03896869956948776,3.439334423196979e-06,5.341069384273153e-06
2.4140233722871454,0.04042091802301412,3.3309195811964633e-06,5.1727077839355636e-06
2.4240400667779634,0.04159101629203714,3.2259221977435863e-06,5.009653301283905e-06
2.4340567612687813,0.04245677976579377,3.1242345474433715e-06,4.851738643875366e-06
2.4440734557595993,0.0430013444099866,3.0257523006336057e-06,4.698801792760323e-06
2.4540901502504173,0.043213567325477625,2.9303744163439228e-06,4.5506858362441015e-06
2.4641068447412353,0.043088296631747916,2.838003038629039e-06,4.407238808889439e-06
2.4741235392320533,0.04262653457074069,2.748543396169826e-06,4.268313535594411e-06
2.4841402337228713,0.041835489610772277,2.661903705039166e-06,4.1337674805857494e-06
2.4941569282136893,0.040728515313785095,2.5779950745328628e-06,4.003462601172635e-06
2.5041736227045073,0.03932493577741533,2.496731415968971e-06,3.877265206110842e-06
2.5141903171953257,0.037649759539594964,2.4180293543619778e-06,3.7550458184318797e-06
2.5242070116861437,0.03573328590013204,2.341808142881216e-06,3.636679042596357e-06
2.5342237061769617,0.03361060963299073,2.2679895800057433e-06,3.522043435835269e-06
2.5442404006677797,0.03132103199722859,2.1964979292906793e-06,3.411021383547119e-06
2.5542570951585977,0.02890738776717544,2.1272598416627e-06,3.3034989786230504e-06
2.5642737896494157,0.02641529965859365,2.060204280164939e-06,3.1993659045761325e-06
2.5742904841402336,0.023892372994772124,1.995262447074115e-06,3.0985153223548606e-06
2.5843071786310516,0.021387344705327535,1.932367713315074e-06,3.0008437607247477e-06
2.5943238731218696,0.018949201755099277,1.8714555501003562e-06,2.9062510101054806e-06
2.6043405676126876,0.016626284839284168,1.812463462724626e-06,2.8146400197547383e-06
2.6143572621035056,0.014465393636867972,1.7553309264460568e-06,2.72591679819313e-06
2.624373956594324,0.012510910075520076,1.6999993243888748e-06,2.63999031676811e-06
2.634390651085142,0.010803955920822393,1.646411887403349e-06,2.5567724162578814e-06
2.64440734557596,0.009381600559951131,1.5945136358215328e-06,2.4761777164194644e-06
2.654424040066778,0.008276134109319874,1.5442513230489876e-06,2.3981235283881247e-06
2.664440734557596,0.007514419947461226,1.4955733809346269e-06,2.3225297698382387e-06
2.674457429048414,0.007117339474322798,1.4484298668626168e-06,2.2493188828185916e-06
2.684474123539232,0.007099340347209192,1.402772412512058e-06,2.1784157541777426e-06
2.69449081803005,0.007468097667775882,1.358554174231877e-06,2.109747638497851e-06
2.704507512520868,0.008224295624222288,1.3157297849800076e-06,2.0432440834578536e-06
2.714524207011686,0.009361534962537624,1.274255307777554e-06,1.978836857549433e-06
2.724540901502504,0.010866369408051085,1.2340881906301829e-06,1.9164598800715873e-06
2.7345575959933224,0.012718471823993924,1.1951872228704867e-06,1.8560491533319836e-06
2.7445742904841404,0.014890928519556989,1.1575124928765371e-06,1.7975426969855186e-06
2.7545909849749584,0.017350657749398243,1.1210253471232351e-06,1.7408804844427194e-06
2.7646076794657763,0.020058946123403146,1.0856883505244558e-06,1.6860043812827347e-06
2.7746243739565943,0.02297209441290374,1.0514652480252923e-06,1.632858085607716e-06
2.7846410684474123,0.026042162139389737,1.0183209274049955e-06,1.5813870702773994e-06
2.7946577629382303,0.029217798403782816,9.862213832524473e-07,1.5315385269646099e-06
2.8046744574290483,0.032445144695554914,9.551336820772002e-07,1.4832613119742872e-06
2.8146911519198663,0.03566879394480722,9.250259285202965e-07,1.4365058937704453e-06
2.8247078464106843,0.03883278887621198,8.958672326301939e-07,1.3912243021572159e-06
2.8347245409015023,0.0418816418161002,8.67627678170222e-07,1.3473700790618444e-06
2.8447412353923207,0.04476135751245832,8.402782919250568e-07,1.3048982308691322e-06
2.8547579298831387,0.04742044026615826,8.137910139747231e-07,1.2637651822584185e-06
2.8647746243739567,0.04981086674857064,7.881386689056202e-07,1.2239287314957425e-06
2.8747913188647747,0.05188900629799267,7.632949379290392e-07,1.1853480071353062e-06
2.8848080133555927,0.05361647124117953,7.392343318785647e-07,1.147983426085819e-06
2.8948247078464107,0.05496088086676053,7.159321650586542e-07,1.1117966529986938e-06
2.9048414023372287,0.05589652406856286,6.933645299175667e-07,1.0767505609364288e-06
2.9148580968280466,0.056404907357233434,6.715082725186555e-07,1.0428091932808185e-06
2.9248747913188646,0.056475176881002,6.503409687848555e-07,1.00993772684191e-06
2.9348914858096826,0.0561044052688965,6.298409014919955e-07,9.78102436129855e-07
2.9449081803005006,0.05529773647560775,6.099870379873312e-07,9.472706587529983e-07
2.954924874791319,0.0540683843259541,5.907590086104356e-07,9.174107619067027e-07
2.964941569282137,0.052437483084655734,5.721370857943085e-07,8.88492109918525e-07
2.974958263772955,0.050433791067462146,5.541021638252644e-07,8.604850328164423e-07
2.984974958263773,0.04809325101434203,5.366357392408297e-07,8.333607958878874e-07
2.994991652754591,0.045458413615244754,5.1971989184554e-07,8.07091570198347e-07
3.005008347245409,0.04257773316457379,5.033372663251598e-07,7.816504040392891e-07
3.015025041736227,0.039504746773476505,4.874710544404612e-07,7.570111952761139e-07
3.025041736227045,0.03629715084254742,4.721049777822895e-07,7.331486645677597e-07
3.035058430717863,0.03301579054735956,4.572232710702278e-07,7.100383294304917e-07
3.045075125208681,0.029723579874636717,4.4281066597772193e-07,6.876564791192575e-07
3.055091819699499,0.026484371231412097,4.288523754670703e-07,6.659801503008376e-07
3.065108514190317,0.02336179480178844,4.1533407861820914e-07,6.449871034938363e-07
3.0751252086811354,0.02041808862027386,4.0224190593572493e-07,6.246558002513345e-07
3.0851419031719534,0.01771294074779274,3.8956242511902074e-07,6.049653810627974e-07
3.0951585976627713,0.015302364963849343,3.772826272810369e-07,5.858956439525632e-07
3.1051752921535893,0.013237631020596047,3.653899136013863e-07,5.674270237529553e-07
3.1151919866444073,0.011564269743739475,3.538720824002101e-07,5.495405720307501e-07
3.1252086811352253,0.010321172120756126,3.427173166194926e-07,5.322179376464114e-07
3.1352253756260433,0.00953980000558602,3.319141716989917e-07,5.154413479261341e-07
3.1452420701168613,0.00924352421475144,3.2145156383434436e-07,4.991935904273918e-07
3.1552587646076793,0.00944710362336872,3.1131875860530113e-07,4.834579952792713e-07
3.1652754590984973,0.010156316427660083,3.01505359962423e-07,4.6821841807947946e-07
3.1752921535893153,0.011367752065766287,2.9200129956093933e-07,4.534592233304723e-07
3.1853088480801337,0.01306876942813609,2.8279682643082546e-07,4.391652683977153e-07
3.1953255425709517,0.015237623993669954,2.738824969725004e-07,4.2532188797361224e-07
3.2053422370617697,0.017843763452233583,2.652491652678813e-07,4.119148790311647e-07
3.2153589315525877,0.02084828827419552,2.5688797369685265e-07,3.989304862519259e-07
3.2253756260434057,0.024204570620246786,2.487903438495253e-07,3.8635538791329514e-07
3.2353923205342237,0.02785902200673024,2.4094796772495785e-07,3.741766822206762e-07
3.2454090150250416,0.031751997308616234,2.3335279920731404e-07,3.623818740704739e-07
3.2554257095158596,0.0358188200474249,2.259970458107086e-07,3.509588622303513e-07
3.2654424040066776,0.03999091152488199,2.188731606842728e-07,3.3989592692359044e-07
3.2754590984974956,0.044197004270807916,2.1197383486923643e-07,3.291817178048214e-07
3.2854757929883136,0.04836441851656977,2.0529198980008323e-07,3.1880524231478215e-07
3.295492487479132,0.052420379018513014,1.988207700420845e-07,3.087558544021606e-07
3.30550918196995,0.05629334856786763,1.9255353625776123e-07,2.990232436009479e-07
3.315525876460768,0.05991435395650039,1.8648385839505734e-07,2.8959742445209714e-07
3.325542570951586,0.06321828003601966,1.8060550909023597e-07,2.804687262586331e-07
3.335559265442404,0.06614510781795901,1.7491245727873031e-07,2.7162778316370273e-07
3.345575959933222,0.06864107331409385,1.6939886200739282e-07,2.630655245413868e-07
3.35559265442404,0.0706597249995643,1.6405906644179553e-07,2.5477316569041236e-07
3.365609348914858,0.07216285938081073,1.588875920624328e-07,2.4674219882122023e-07
3.375626043405676,0.07312131614124803,1.5387913304387086e-07,2.3896438432713734e-07
3.385642737896494,0.07351561668876548,1.4902855081107882e-07,2.3143174233070106e-07
3.395659432387312,0.07333643260241048,1.4433086876735517e-07,2.241365444964616e-07
3.4056761268781304,0.07258487342666729,1.3978126718844028e-07,2.170713061018601e-07
3.4156928213689484,0.07127258644068779,1.3537507827757794e-07,2.10228778358051e-07
3.4257095158597664,0.0694216643820256,1.311077813764503e-07,2.0360194097278681e-07
3.4357262103505843,0.06706436057131664,1.2697499832707505e-07,1.971839949477374e-07
3.4457429048414023,0.06424261440444669,1.2297248897990433e-07,1.9096835560285123e-07
3.4557595993322203,0.061007393688650005,1.1909614684351789e-07,1.8494864582060492e-07
3.4657762938230383,0.05741786373447398,1.153419948714468e-07,1.7911868950320662e-07
3.4757929883138563,0.05354039641273486,1.11706181381805e-07,1.7347250523604276e-07
3.4858096828046743,0.04944743548208357,1.0818497610554245e-07,1.6800430015086597e-07
3.4958263772954923,0.04521623732888107,1.047747663592655e-07,1.6270846398242726e-07
3.5058430717863103,0.0409275087808717,1.0147205333869759e-07,1.5757956331245676e-07
3.5158597662771287,0.03666396580872941,9.827344852897787e-08,1.5261233599508487e-07
3.5258764607679467,0.0325088386700574,9.517567022811439e-08,1.4780168575798632e-07
