Age_Years,Length_m,Growth_Velocity,Mass_kg_proxy,Neural_Delay_tau,Cognitive_Horizon_Tpred,Derivative_Gain_Gap,Free_Energy_F,Baseline_Energy
4.92462311557789,0.5000295103838356,4.4432317199749605e-05,10.001770727535721,0.0833353006922557,0.08333379763891179,1.5030533439125415e-06,10.002522415527901,10.001770727535721
5.025125628140704,0.5000343118907543,5.1661495934052226e-05,10.002058854725192,0.08333562079271695,0.08333387316923058,1.7476234863700313e-06,10.002932884559842,10.002058854725192
5.125628140703518,0.5000398946041238,6.0066789571600054e-05,10.002393867242038,0.08333599297360825,0.08333396098950627,2.0319841019800222e-06,10.003410154134132,10.002393867242038
5.226130653266332,0.5000463856173014,6.983951238304087e-05,10.002783395241128,0.0833364257078201,0.08333406309926014,2.362608559958179e-06,10.003965098120936,10.002783395241128
5.326633165829146,0.5000539326970651,8.120208922912653e-05,10.003236310884754,0.08333692884647101,0.08333418182330839,2.7470231626219865e-06,10.004610361338663,10.003236310884754
5.42713567839196,0.5000627076452872,9.44131111668689e-05,10.00376293060681,0.08333751384301916,0.08333431986467334,3.1939783458195814e-06,10.00536064828916,10.00376293060681
5.527638190954774,0.5000729102068474,0.00010977321140481777,10.004375250349643,0.08333819401378983,0.08333448036609775,3.713647692082933e-06,10.006233059078443,10.004375250349643
5.628140703517588,0.5000847726124037,0.00012763189428000032,10.005087219160455,0.08333898484082691,0.08333466698155967,4.317859267244373e-06,10.007247480273094,10.005087219160455
5.728643216080402,0.500098564858964,0.00014839547126577202,10.005915057418214,0.08333990432393093,0.0833348839594123,5.02036451863197e-06,10.00842703972823,10.005915057418214
5.8291457286432165,0.500114600847834,0.00017253628268942833,10.006877626992965,0.0833409733898556,0.08333513623903635,5.837150819254511e-06,10.009798635928403,10.006877626992965
5.9296482412060305,0.5001332455188011,0.00020060341238314905,10.007996861841516,0.08334221636792008,0.08333542956319812,6.786804721964357e-06,10.011393554144073,10.007996861841516
6.030150753768845,0.5001549231417803,0.0002332351355547324,10.00929826894587,0.08334366154278536,0.08333577060866153,7.890934123830351e-06,10.013248183770875,10.00929826894587
6.130653266331659,0.5001801269530834,0.00027117337831583654,10.010811511138861,0.08334534179687222,0.08333616713801448,9.17465885774682e-06,10.015404853642268,10.010811511138861
6.231155778894473,0.5002094303535022,0.0003152805113462165,10.012571085273754,0.08334729535690015,0.08333662817614804,1.0667180752113592e-05,10.017912804952356,10.012571085273754
6.331658291457287,0.5002434999201882,0.00036655885096781304,10.014617111431644,0.08334956666134588,0.08333716421538181,1.2402445964065922e-05,10.020829324777342,10.014617111431644
6.432160804020101,0.500283110524551,0.0004261732993260381,10.016996251476693,0.0833522073683034,0.08333778745387248,1.4419914430921499e-05,10.024221067134365,10.016996251476693
6.532663316582915,0.5003291628949271,0.0004954776225507551,10.019762778334131,0.08335527752632849,0.0833385120726881,1.676545364039106e-05,10.028165593184541,10.019762778334131
6.633165829145729,0.500382704016521,0.0005760449427398839,10.022979820959108,0.08335884693443474,0.08333935455779565,1.949237663909087e-05,10.032753167715189,10.022979820959108
6.733668341708543,0.500444950823116,0.0006697031076865478,10.026720814182513,0.08336299672154107,0.08334033407420967,2.266264733140344e-05,10.038088855599094,10.026720814182513
6.834170854271357,0.5005173177065082,0.000778575702690798,10.031071187579094,0.08336782118043388,0.08334147290070873,2.6348279725155188e-05,10.04429496974397,10.031071187579094
6.934673366834171,0.5006014484517975,0.0009051295828896855,10.036130333342122,0.0833734298967865,0.08334279693486578,3.063296192072629e-05,10.051513931380656,10.036130333342122
7.035175879396985,0.5006992533010589,0.001052229933666382,10.0420139000373,0.0833799502200706,0.08334433627968592,3.561394038467669e-05,10.05991161473051,10.0420139000373
7.135678391959799,0.5008129519560521,0.0012232040119490861,10.048856467250873,0.08338753013040348,0.08334612592493137,4.140420547210644e-05,10.069681261561401,10.048856467250873
7.236180904522613,0.5009451234542145,0.0014219148836782658,10.056814665793269,0.0833963415636143,0.08334820653827169,4.8135025342621596e-05,10.08104806742094,10.056814665793269
7.336683417085427,0.5010987639929724,0.001652846652893114,10.06607081957728,0.08340658426619815,0.0833506253837663,5.5958882431858536e-05,10.094274561101464,10.06607081957728
7.437185929648241,0.5012773539372081,0.0019212028756339095,10.076837198936028,0.08341849026248055,0.0833534373879086,6.505287457195252e-05,10.109666923009282,10.076837198936028
7.5376884422110555,0.5014849354252606,0.0022330200661255795,10.089360991448256,0.08343232902835071,0.08335670637658055,7.562265177016303e-05,10.127582417692903,10.089360991448256
7.63819095477387,0.5017262021917057,0.002595298430745352,10.103930115878534,0.08344841347944705,0.08336050650983533,8.790696961172295e-05,10.148438152271844,10.103930115878534
7.738693467336684,0.5020066034515411,0.0030161522022522647,10.120880028342143,0.08346710689676942,0.0833649239454942,0.00010218295127521759,10.17272141776669,10.120880028342143
7.839195979899498,0.5023324639409021,0.003504982184633576,10.140601698179115,0.08348883092939348,0.08337005876716633,0.00011877216222715148,10.201001926810338,10.140601698179115
7.939698492462312,0.5027111224836283,0.004072673345288713,10.163550965412416,0.08351407483224188,0.0833760272175295,0.00013804761471238047,10.233946332126944,10.163550965412416
