s,I,dIds,g_eff,theta_passive,kappa_passive,theta_info,kappa_info,x_passive,z_passive,x_info,z_info
0.393939393939394,0.606060606060606,-1.000000000000007,0.2068507886106461,1.2969323759995628,1.0887281910009179,1.1759342581731533,0.9765151515151508,0.256609445407569,0.2607997217601431,0.2792182689162944,0.24384809800606208
0.398989898989899,0.601010101010101,-1.0,0.20271391213444825,1.302296862874227,1.035608611366187,1.180740852406982,0.9268961650810148,0.2579753716680776,0.2656620099782591,0.2811611016181121,0.24850996483791438
0.4040404040404041,0.5959595959595959,-1.000000000000007,0.19865977040194494,1.307393391109338,0.9826165697377813,1.1852970302030803,0.8773502421738828,0.25931519471828973,0.27053155569211146,0.28308150426105205,0.25318111619000805
0.4090909090909091,0.5909090909090908,-0.9999999999999929,0.19468670877398406,1.3122226048362409,0.9297520661157022,1.1896031608331141,0.8278774873195474,0.26063018269807126,0.2754078665802939,0.2849806044490021,0.25786096872414893
0.4141414141414142,0.5858585858585859,-0.9999999999999929,0.19079310570306826,1.3167851481862805,0.8770151004999484,1.1936596140971616,0.7784780052432724,0.2619216066883179,0.2802904709409393,0.28685953503563666,0.26254895561787917
0.4191919191919192,0.5808080808080808,-1.000000000000007,0.1869773720715651,1.3210816652908017,0.824405672890521,1.197466760324721,0.7291519008702773,0.26319074022016214,0.28517891663906514,0.2887194336159821,0.26724452571489676
0.42424242424242425,0.5757575757575757,-1.0,0.1832379505431312,1.32511280028115,0.7719237832874195,1.2010249703757223,0.6798992793262132,0.2644388588119481,0.2900727700539127,0.290561442038526,0.2719471426710664
0.42929292929292934,0.5707070707070707,-0.9999999999999929,0.17957331492709094,1.3288791972886704,0.7195694316906434,1.2043346156415402,0.6307202459376372,0.2656672395324448,0.2949716150270354,0.2923867059367673,0.27665628409673565
0.43434343434343436,0.5656565656565656,-1.000000000000007,0.1759819695555543,1.332381500444708,0.6673426181001937,1.2073960680460103,0.5816149062324966,0.2668771605887795,0.29987505181184404,0.2941963742791017,0.28137144069603637
0.43939393939393945,0.5606060606060606,-1.0,0.1724624486729934,1.3356203538806075,0.6152433425160693,1.2102097000464473,0.5325833659406106,0.2680699009375804,0.30478269602526453,0.29599159893593346,0.2860921154038171
0.4444444444444445,0.5555555555555556,-1.000000000000007,0.1690133158379902,1.3385964017277143,0.5632716049382713,1.2127758846346663,0.4836257309941514,0.2692467399178289,0.3096941776021153,0.2977735342629028,0.2908178225208183
0.44949494949494956,0.5505050505050504,-1.000000000000007,0.16563316333699715,1.3413102881173735,0.5114274053667986,1.2150949953380055,0.4347421075281286,0.27040895690393535,0.3146091397527715,0.299543336699121,0.29554808684767503
0.4545454545454546,0.5454545454545454,-0.9999999999999858,0.1623206116097889,1.3437626571809302,0.45971074380165244,1.2171674062203515,0.3859326018808781,0.27155783097756336,0.31952723792463855,0.3013021643793029,0.3002824428183011
0.4595959595959596,0.5404040404040404,-1.0,0.15907430868640365,1.3459541530497294,0.4081216202428323,1.2189934918831682,0.3371973205945413,0.2726946406167444,0.32444813876792344,0.30305117675869203,0.3050204336331846
0.4646464646464647,0.5353535353535352,-1.000000000000007,0.15589292963538443,1.3478854198551162,0.3566600346903372,1.220573627466527,0.2885363704155641,0.27382066340083805,0.3293715191061544,0.30479153424967426,0.30976161039309974
0.4696969696969697,0.5303030303030303,-0.9999999999999929,0.15277517602300697,1.3495571017284356,0.3053259871441687,1.2219081886501402,0.23994985829518217,0.27493717572991044,0.3342970649118704,0.3065243978689821,0.3145055312337184
0.4747474747474748,0.5252525252525252,-1.000000000000007,0.14971977538333683,1.3509698428010328,0.2541194776043255,1.2229975516543954,0.19143789138990586,0.2760454525571204,0.3392244702878717,0.30825092889439604,0.31925176046158554
0.47979797979797983,0.5202020202020201,-1.0,0.1467254806989167,1.352124287204253,0.2030405060708087,1.2238420932413951,0.1430005770620265,0.2771467671327199,0.3441534364543968,0.3099722885298548,0.3239998676919027
0.48484848484848486,0.5151515151515151,-0.9999999999999929,0.14379106989178803,1.3530210790694408,0.15208907254361786,1.2244421907159964,0.09463802288009801,0.2782423907582948,0.34908367074256796,0.3116896375778945,0.3287494269885506
0.48989898989898994,0.51010101010101,-1.0,0.14091534532472938,1.3536608625279418,0.10126517702275233,1.2247982219268538,0.04635033661943758,0.2793335925498895,0.3540148855944273,0.31340413611834256,0.33350001600676493
0.494949494949495,0.505050505050505,-1.0,0.13809713331246254,1.354044281711101,0.050568819508213216,1.224910565267465,-0.001862373737373968,0.28042163920867996,0.3589467975698656,0.3151169431922025,0.3382512151388696
0.5,0.5,-0.9999999999999716,0.1353352836426243,1.354171980750263,0.0,1.224779599677219,-0.04999999999999858,0.2815077947978787,0.36387912636073394,0.3168292164896725,0.34300260666345983
