chi_kappa,L,P_counter,S_proprio,Deficit,Deficit_Ratio,Is_Deficit
0.24,0.5487179487179488,5.2193005628068905,0.11540062196181498,5.103899940845076,45.227664063491005,True
0.24,0.558974358974359,5.416238098236413,0.11647413923631518,5.299763959000098,46.501636618643474,True
0.24,0.5692307692307692,5.616822625062772,0.11753785208394499,5.499284772978827,47.787351270050976,True
0.24,0.5794871794871794,5.821054143285979,0.11859202432783635,5.702462118958143,49.08470174346826,True
0.24,0.5897435897435898,6.028932652906029,0.11963690816734161,5.909295744738688,50.39358459910286,True
0.24,0.6,6.240458153922917,0.12067274488262761,6.11978540904029,51.713899107811805,True
0.25,0.2,0.7523700513506614,0.06967044174183609,0.6826996096088253,10.798984943120779,True
0.25,0.21025641025641026,0.8315148299279821,0.0714345295649756,0.7600803003630064,11.640236661342477,True
0.25,0.22051282051282053,0.9146168474341697,0.07315609049037662,0.8414607569437931,12.502265242761759,True
0.25,0.23076923076923078,1.0016761038692232,0.0748380594183399,0.9268380444508834,13.38458147705192,True
0.25,0.24102564102564103,1.0926925992331427,0.07648304844323199,1.0162095507899107,14.286729170375208,True
0.25,0.2512820512820513,1.187666333525928,0.07809339447633563,1.1095729390495925,15.20828159013913,True
0.25,0.26153846153846155,1.2865973067475798,0.07967119819924494,1.206926108548335,16.148838423767714,True
0.25,0.27179487179487183,1.3894855188980981,0.08121835620209368,1.3082671626960045,17.108023159698956,True
0.25,0.28205128205128205,1.496330969977482,0.08273658770965217,1.4135943822678299,18.085480818094194,True
0.25,0.2923076923076923,1.607133659985731,0.08422745696923163,1.5229062030164995,19.080875973411125,True
0.25,0.3025641025641026,1.7218935889228473,0.08569239213121876,1.6362011967916286,20.093891022275955,True
0.25,0.3128205128205128,1.8406107567888281,0.08713270127132157,1.7534780555175065,21.12422465886109,True
0.25,0.3230769230769231,1.9632851635836783,0.08854958606624969,1.8747355775174286,22.17159052685822,True
0.25,0.33333333333333337,2.089916809307391,0.08994415352968174,1.9999726557777093,23.235716022584107,True
0.25,0.3435897435897436,2.220505693959971,0.09131742613454322,2.1291882678254277,24.316341228106584,True
0.25,0.35384615384615387,2.3550518175414186,0.09267035058477203,2.2623814669566467,25.413217956773437,True
0.25,0.36410256410256414,2.493555180051732,0.09400380545047822,2.399551374601254,26.526108896361137,True
0.25,0.37435897435897436,2.6360157814909084,0.09531860784148158,2.540697173649427,27.654786837368643,True
0.25,0.38461538461538464,2.7824336218589516,0.09661551926323718,2.6858181025957144,28.79903397587685,True
0.25,0.3948717948717949,2.9328087011558632,0.09789525077434427,2.834913450381519,29.95864128195761,True
0.25,0.40512820512820513,3.0871410193816393,0.09915846754482721,2.987982551836812,31.133407925914298,True
0.25,0.4153846153846154,3.2454305765362816,0.10040579289814582,3.145024783638136,32.323140755718434,True
0.25,0.4256410256410257,3.4076773726197906,0.10163781190665289,3.306039560713138,33.52765381991399,True
0.25,0.4358974358974359,3.5738814076321663,0.1028550745993553,3.471026333032811,34.74676793102601,True
0.25,0.4461538461538462,3.744042681573406,0.1040580988318821,3.639984582741524,35.9803102651562,True
0.25,0.4564102564102564,3.9181611944435133,0.1052473728611434,3.8129138215823697,37.22811399399853,True
0.25,0.4666666666666667,4.096236946242488,0.10642335766099163,3.9898135885814967,38.49001794597504,True
0.25,0.47692307692307695,4.278269936970328,0.1075864890100339,4.170683447960294,39.765866293594925,True
0.25,0.48717948717948717,4.464260166627031,0.10873717937841197,4.3555229872486185,41.05550826448362,True
0.25,0.49743589743589745,4.654207635212604,0.10987581963671417,4.54433181557589,42.35879787382661,True
0.25,0.5076923076923077,4.848112342727038,0.11100278060709351,4.737109562119945,43.67559367622927,True
0.25,0.5179487179487179,5.045974289170343,0.1121184144740432,4.9338558746963,45.005758535218575,True
0.25,0.5282051282051282,5.247793474542514,0.11322305607004315,5.134570418472471,46.34915940880516,True
0.25,0.5384615384615385,5.453569898843548,0.1143170240493818,5.339252874794166,47.705667149695536,True
0.25,0.5487179487179488,5.663303562073449,0.11540062196181498,5.547902940111634,49.075156318892155,True
0.25,0.558974358974359,5.876994464232217,0.11647413923631518,5.760520324995902,50.457505011548896,True
0.25,0.5692307692307692,6.094642605319849,0.11753785208394499,5.977104753235904,51.85259469406573,True
0.25,0.5794871794871794,6.316247985336349,0.11859202432783635,6.197655961008513,53.26031005150636,True
0.25,0.5897435897435898,6.541810604281716,0.11963690816734161,6.422173696114375,54.680538844512654,True
0.25,0.6,6.771330462155944,0.12067274488262761,6.650657717273316,56.11317177496941,True
0.26,0.2,0.8137634475408754,0.06967044174183609,0.7440930057990393,11.680182114479434,True
0.26,0.21025641025641026,0.8993664400501057,0.0714345295649756,0.82793191048513,12.590079972908027,True
0.26,0.22051282051282053,0.989249582184798,0.07315609049037662,0.9160934916944213,13.52245008657112,True
0.26,0.23076923076923078,1.083412873944952,0.0748380594183399,1.008574814526612,14.476763325579359,True
0.26,0.24102564102564103,1.1818563153305672,0.07648304844323199,1.1053732668873353,15.452526270677827,True
0.26,0.2512820512820513,1.2845799063416439,0.07809339447633563,1.2064865118653083,16.449277367894485,True
0.26,0.26153846153846155,1.3915836469781826,0.07967119819924494,1.3119124487789378,17.466583639147164,True
0.26,0.27179487179487183,1.5028675372401827,0.08121835620209368,1.4216491810380891,18.50403784953039,True
0.26,0.28205128205128205,1.6184315771276443,0.08273658770965217,1.535694989417992,19.561256052850673,True
0.26,0.2923076923076923,1.7382757666405668,0.08422745696923163,1.6540483096713352,20.63787545284147,True
0.26,0.3025641025641026,1.8624001057789519,0.08569239213121876,1.7767077136477332,21.733552529693675,True
0.26,0.3128205128205128,1.9908045945427968,0.08713270127132157,1.9036718932714751,22.847961391024157,True
0.26,0.3230769230769231,2.1234892329321062,0.08854958606624969,2.0349396468658565,23.98079231384985,True
0.26,0.33333333333333337,2.2604540209468738,0.08994415352968174,2.170509867417192,25.131750450026967,True
0.26,0.3435897435897436,2.4016989585871054,0.09131742613454322,2.310381532452562,26.30055467232009,True
0.26,0.35384615384615387,2.547224045852798,0.09267035058477203,2.454553695268026,27.486936542046145,True
0.26,0.36410256410256414,2.697029282743953,0.09400380545047822,2.6030254772934747,28.6906393823042,True
0.26,0.37435897435897436,2.851114669260566,0.09531860784148158,2.7557960614190846,29.91141744329792,True
0.26,0.38461538461538464,3.009480205402643,0.09661551926323718,2.9128646861394056,31.149035148308407,True
0.26,0.3948717948717949,3.1721258911701815,0.09789525077434427,3.0742306403958373,32.40326641056535,True
0.26,0.40512820512820513,3.3390517265631807,0.09915846754482721,3.2398932590183533,33.6738940126689,True
0.26,0.4153846153846154,3.5102577115816436,0.10040579289814582,3.409851918683498,34.96070904138507,True
0.26,0.4256410256410257,3.685743846225568,0.10163781190665289,3.584106034318915,36.263510371619,True
0.26,0.4358974358974359,3.8655101304949513,0.1028550745993553,3.762655055895596,37.582104194197726,True
0.26,0.4461538461538462,4.049556564389797,0.1040580988318821,3.945498465557915,38.916303582792956,True
0.26,0.4564102564102564,4.237883147910105,0.1052473728611434,4.1326357750489615,40.26592809590881,True
0.26,0.4666666666666667,4.430489881055875,0.10642335766099163,4.324066523394883,41.6308034103666,True
0.26,0.47692307692307695,4.627376763827107,0.1075864890100339,4.5197902748170735,43.01076098315228,True
0.26,0.48717948717948717,4.828543796223797,0.10873717937841197,4.719806616845385,44.40563773886549,True
0.26,0.49743589743589745,5.033990978245953,0.10987581963671417,4.924115158609239,45.815275780330865,True
0.26,0.5076923076923077,5.243718309893566,0.11100278060709351,5.132715529286473,47.23952212020959,True
0.26,0.5179487179487179,5.457725791166642,0.1121184144740432,5.345607376692599,48.6782284316924,True
0.26,0.5282051282051282,5.676013422065184,0.11322305607004315,5.5627903659951405,50.13125081656366,True
0.26,0.5384615384615385,5.898581202589182,0.1143170240493818,5.7842641785398,51.5984495891107,True
0.26,0.5487179487179488,6.125429132738643,0.11540062196181498,6.010028510776828,53.07968907451375,True
0.26,0.558974358974359,6.356557212513566,0.11647413923631518,6.240083073277251,54.574837420491285,True
0.26,0.5692307692307692,6.591965441913948,0.11753785208394499,6.474427589830003,56.083766421101494,True
0.26,0.5794871794871794,6.831653820939798,0.11859202432783635,6.713061796611962,57.60635135170931,True
0.26,0.5897435897435898,7.075622349591106,0.11963690816734161,6.955985441423765,59.1424708142249,True
0.26,0.6,7.3238710278678685,0.12067274488262761,7.203198282985241,60.69200659180691,True
0.27,0.2,0.8775644278954114,0.06967044174183609,0.8078939861535753,12.595936037656077,True
0.27,0.21025641025641026,0.9698788976279983,0.0714345295649756,0.8984443680630226,13.577172041789865,True
0.27,0.22051282051282053,1.0668090908472154,0.07315609049037662,0.9936530003568388,14.582642179157315,True
0.27,0.23076923076923078,1.168355007553062,0.0748380594183399,1.093516948134722,15.61177583483336,True
0.27,0.24102564102564103,1.2745166477455376,0.07648304844323199,1.1980335993023057,16.664040904325642,True
0.27,0.2512820512820513,1.3852940114246424,0.07809339447633563,1.3072006169483068,17.73893964673828,True
0.27,0.26153846153846155,1.500687098590377,0.07967119819924494,1.4210159003911322,18.836005137482662,True
0.27,0.27179487179487183,1.6206959092427418,0.08121835620209368,1.5394775530406482,19.954798213472866,True
0.27,0.28205128205128205,1.745320443381735,0.08273658770965217,1.6625838556720829,21.094904826225065,True
0.27,0.2923076923076923,1.874560701007357,0.08422745696923163,1.7903332440381254,22.255933735386737,True
0.27,0.3025641025641026,2.0084166821196097,0.08569239213121876,1.922724289988391,23.43751448838268,True
0.27,0.3128205128205128,2.1468883867184894,0.08713270127132157,2.059755685447168,24.63929564209558,True
0.27,0.3230769230769231,2.2899758148040026,0.08854958606624969,2.201426228737753,25.860943190527433,True
0.27,0.33333333333333337,2.4376789663761413,0.08994415352968174,2.3477348128464595,27.10213916874211,True
0.27,0.3435897435897436,2.5899978414349114,0.09131742613454322,2.498680415300368,28.362580408463536,True
0.27,0.35384615384615387,2.746932439980311,0.09267035058477203,2.654262089395539,29.641977424780542,True
0.27,0.36410256410256414,2.9084827620123406,0.09400380545047822,2.8144789565618624,30.940053416715635,True
0.27,0.37435897435897436,3.0746488075309957,0.09531860784148158,2.9793301996895143,32.25654336710679,True
0.27,0.38461538461538464,3.245430576536282,0.09661551926323718,3.148815057273045,33.59119322946277,True
0.27,0.3948717948717949,3.420828069028199,0.09789525077434427,3.3229328182538547,34.94375919127536,True
0.27,0.40512820512820513,3.600841285006745,0.09915846754482721,3.5016828174619175,36.31400700478645,True
0.27,0.4153846153846154,3.7854702244719203,0.10040579289814582,3.6850644315737746,37.70171137747,True
0.27,0.4256410256410257,3.9747148874237253,0.10163781190665289,3.8730770755170725,39.1066554155477,True
0.27,0.4358974358974359,4.168575273862158,0.1028550745993553,4.065720199262803,40.52863011474873,True
0.27,0.4461538461538462,4.3670513837872225,0.1040580988318821,4.26299328495534,41.967433893278205,True
0.27,0.4564102564102564,4.570143217198915,0.1052473728611434,4.4648958443377715,43.42287216259989,True
0.27,0.4666666666666667,4.777850774097237,0.10642335766099163,4.671427416436245,44.894756932185274,True
0.27,0.47692307692307695,4.99017405448219,0.1075864890100339,4.882587565472156,46.38290644484912,True
0.27,0.48717948717948717,5.207113058353771,0.10873717937841197,5.098375878975359,47.88714483969372,True
0.27,0.49743589743589745,5.4286677857119825,0.10987581963671417,5.318791966075269,49.407301840031366,True
0.27,0.5076923076923077,5.654838236556818,0.11100278060709351,5.543835455949725,50.94321246395383,True
0.27,0.5179487179487179,5.8856244108882905,0.1121184144740432,5.773505996414247,52.49471675547896,True
0.27,0.5282051282051282,6.121026308706387,0.11322305607004315,6.007803252636344,54.06165953443032,True
0.27,0.5384615384615385,6.361043930011114,0.1143170240493818,6.246726905961732,55.643890163404876,True
0.27,0.5487179487179488,6.605677274802472,0.11540062196181498,6.490276652840658,57.241262330355816,True
0.27,0.558974358974359,6.854926343080462,0.11647413923631518,6.738452203844147,58.85363384547066,True
0.27,0.5692307692307692,7.108791134845074,0.11753785208394499,6.991253282761129,60.48086645115829,True
0.27,0.5794871794871794,7.36727165009632,0.11859202432783635,7.248679625768483,62.12282564407704,True
0.27,0.5897435897435898,7.630367888834196,0.11963690816734161,7.510730980666855,63.779380508239576,True
0.27,0.6,7.898079851058693,0.12067274488262761,7.7774071061760655,65.45040355832433,True
0.28,0.2,0.9437729924142698,0.06967044174183609,0.8741025506724337,13.546246712650708,True
0.28,0.21025641025641026,1.0430522026616609,0.0714345295649756,0.9716176730966852,14.601512867988005,True
0.28,0.22051282051282053,1.1472953734214224,0.07315609049037662,1.0741392829310459,15.68284152052035,True
0.28,0.23076923076923078,1.2565025046935536,0.0748380594183399,1.1816644452752136,16.78961900481393,True
0.28,0.24102564102564103,1.3706735964780543,0.07648304844323199,1.2941905480348224,17.921273071318662,True
0.28,0.2512820512820513,1.4898086487749242,0.07809339447633563,1.4117152542985887,19.077268426670525,True
0.28,0.26153846153846155,1.613907661584164,0.07967119819924494,1.5342364633849193,20.257102918774223,True
0.28,0.27179487179487183,1.7429706349057745,0.08121835620209368,1.661752278703681,21.460304251526374,True
0.28,0.28205128205128205,1.8769975687397533,0.08273658770965217,1.7942609810301011,22.686427138217354,True
0.28,0.2923076923076923,2.0159884630861016,0.08422745696923163,1.93176100611687,23.935050821046918,True
0.28,0.3025641025641026,2.159943317944821,0.08569239213121876,2.074250925813602,25.20577689834297,True
0.28,0.3128205128205128,2.3088621333159067,0.08713270127132157,2.2217294320445853,26.49822741207536,True
0.28,0.3230769230769231,2.462744909199366,0.08854958606624969,2.374195323133116,27.81204315689095,True
0.28,0.33333333333333337,2.621591645595192,0.08994415352968174,2.53164749206551,29.146882178729513,True
0.28,0.3435897435897436,2.7854023425033887,0.09131742613454322,2.6940849163688454,30.502418436536914,True
0.28,0.35384615384615387,2.9541769999239555,0.09267035058477203,2.8615066493391836,31.878340604976604,True
0.28,0.36410256410256414,3.1279156178568925,0.09400380545047822,3.0339118124064144,33.27435099959541,True
0.28,0.37435897435897436,3.3066181963021952,0.09531860784148158,3.211299588460714,34.69016460879522,True
0.28,0.38461538461538464,3.4902847352598694,0.09661551926323718,3.393669215996632,36.12550821933992,True
0.28,0.3948717948717949,3.678915234729916,0.09789525077434427,3.5810199839555716,37.58011962408764,True
0.28,0.40512820512820513,3.8725096947123285,0.09915846754482721,3.773351227167501,39.0537469022669,True
0.28,0.4153846153846154,4.071068115207113,0.10040579289814582,3.970662322308967,40.54614776397322,True
0.28,0.4256410256410257,4.274590496214266,0.10163781190665289,4.172952684307613,42.05708895170012,True
0.28,0.4358974358974359,4.4830768377337895,0.1028550745993553,4.3802217631344345,43.58634569267902,True
0.28,0.4461538461538462,4.696527139765684,0.1040580988318821,4.592469040933802,45.133701196611966,True
0.28,0.4564102564102564,4.914941402309944,0.1052473728611434,4.809694029448801,46.698946194071766,True
0.28,0.4666666666666667,5.138319625366576,0.10642335766099163,5.0318962677055845,48.28187851143108,True
0.28,0.47692307692307695,5.3666618089355795,0.1075864890100339,5.259075319925546,49.88230267868548,True
0.28,0.48717948717948717,5.599967953016949,0.10873717937841197,5.491230773638537,51.50002956696827,True
0.28,0.49743589743589745,5.838238057610691,0.10987581963671417,5.728362237973977,53.1348760529281,True
0.28,0.5076923076923077,6.0814721227168,0.11100278060709351,5.970469342109706,54.78666470746202,True
0.28,0.5179487179487179,6.329670148335279,0.1121184144740432,6.217551733861236,56.455223506578186,True
0.28,0.5282051282051282,6.582832134466129,0.11322305607004315,6.469609078396085,58.14038556240518,True
0.28,0.5384615384615385,6.840958081109349,0.1143170240493818,6.726641057059967,59.841988872578106,True
0.28,0.5487179487179488,7.104047988264938,0.11540062196181498,6.988647366303123,61.55987608641834,True
0.28,0.558974358974359,7.372101855932896,0.11647413923631518,7.255627716696581,63.29389428648696,True
0.28,0.5692307692307692,7.64511968411322,0.11753785208394499,7.5275818320292744,65.04389478423606,True
0.28,0.5794871794871794,7.923101472805917,0.11859202432783635,7.804509448478081,66.80973292860959,True
0.28,0.5897435897435898,8.206047222010985,0.11963690816734161,8.086410313843643,68.59126792655668,True
0.28,0.6,8.493956931728418,0.12067274488262761,8.37328418684579,70.38836267452164,True
0.29,0.2,1.01238914109745,0.06967044174183609,0.9427186993556138,14.53111413946332,True
0.29,0.21025641025641026,1.1188863551510926,0.0714345295649756,1.047451825586117,15.663102451502436,True
0.29,0.22051282051282053,1.2307084299074185,0.07315609049037662,1.157552339417042,16.82304811066022,True
0.29,0.23076923076923078,1.3478553653664267,0.0748380594183399,1.2730173059480867,18.010292835521064,True
0.29,0.24102564102564103,1.4703271615281164,0.07648304844323199,1.3938441130848844,19.224222771656876,True
0.29,0.2512820512820513,1.5981238183924886,0.07809339447633563,1.520030423916153,20.464263707691213,True
0.29,0.26153846153846155,1.7312453359595428,0.07967119819924494,1.651574137760298,21.72987698302183,True
0.29,0.27179487179487183,1.8696917142292806,0.08121835620209368,1.788473358027187,23.020555963690914,True
0.29,0.28205128205128205,2.013462953201699,0.08273658770965217,1.9307263654920468,24.335822988827534,True
0.29,0.2923076923076923,2.1625590528767997,0.08422745696923163,2.078331595907568,25.675226709822006,True
0.29,0.3025641025641026,2.3169800132545837,0.08569239213121876,2.2312876211233648,27.038339759574527,True
0.29,0.3128205128205128,2.476725834335048,0.08713270127132157,2.3895931330637263,28.42475670096349,True
0.29,0.3230769230769231,2.6417965161181964,0.08854958606624969,2.5532469300519467,29.834092212940412,True
0.29,0.33333333333333337,2.8121920586040243,0.08994415352968174,2.7222479050743424,31.265979479989163,True
0.29,0.3435897435897436,2.9879124617925368,0.09131742613454322,2.8965950356579935,32.72006875654022,True
0.29,0.35384615384615387,3.1689577256837316,0.09267035058477203,3.0762873750989597,34.196026082634326,True
0.29,0.36410256410256414,3.355327850277609,0.09400380545047822,3.261324044827131,35.69353213094353,True
0.29,0.37435897435897436,3.5470228355741664,0.09531860784148158,3.451704227732685,37.21228116836325,True
0.29,0.38461538461538464,3.744042681573405,0.09661551926323718,3.647427162310168,38.75198011793989,True
0.29,0.3948717948717949,3.9463873882753293,0.09789525077434427,3.848492137500985,40.31234770900216,True
0.29,0.40512820512820513,4.154056955679934,0.09915846754482721,4.054898488135107,41.89311370511028,True
0.29,0.4153846153846154,4.367051383787222,0.10040579289814582,4.266645590889076,43.494018200894736,True
0.29,0.4256410256410257,4.58537067259719,0.10163781190665289,4.4837328606905364,45.114810980076264,True
0.29,0.4358974358974359,4.809014822109842,0.1028550745993553,4.706159747510487,46.755250927988584,True
0.29,0.4461538461538462,5.037983832325175,0.1040580988318821,4.933925733493292,48.415105492794176,True
0.29,0.4564102564102564,5.27227770324319,0.1052473728611434,5.167030330382047,50.0941501903244,True
0.29,0.4666666666666667,5.51189643486389,0.10642335766099163,5.405473077202898,51.79216814810399,True
0.29,0.47692307692307695,5.756840027187272,0.1075864890100339,5.649253538177239,53.508949684661324,True
0.29,0.48717948717948717,6.007108480213332,0.10873717937841197,5.89837130083492,55.24429192068916,True
0.29,0.49743589743589745,6.262701793942078,0.10987581963671417,6.152825974305364,56.997998419021066,True
0.29,0.5076923076923077,6.523619968373502,0.11100278060709351,6.412617187766409,58.7698788507341,True
0.29,0.5179487179487179,6.789863003507612,0.1121184144740432,6.677744589033569,60.559748684990105,True
0.29,0.5282051282051282,7.061430899344406,0.11322305607004315,6.948207843274362,62.3674289004882,True
0.29,0.5384615384615385,7.338323655883879,0.1143170240493818,7.224006631834497,64.19274571663033,True
0.29,0.5487179487179488,7.620541273126033,0.11540062196181498,7.5051406511642185,66.03553034270128,True
0.29,0.558974358974359,7.908083751070873,0.11647413923631518,7.7916096118345575,67.89561874354021,True
0.29,0.5692307692307692,8.200951089718389,0.11753785208394499,8.083413237634444,69.77285142033486,True
0.29,0.5794871794871794,8.499143289068591,0.11859202432783635,8.380551264740754,71.66707320530696,True
0.29,0.5897435897435898,8.802660349121476,0.11963690816734161,8.683023440954134,73.57813306917622,True
0.29,0.6,9.111502269877038,0.12067274488262761,8.99082952499441,75.50588394039883,True
0.3,0.2,1.0834128739449522,0.06967044174183609,1.013742432203116,15.550538318093919,True
0.3,0.21025641025641026,1.1973813550962944,0.0714345295649756,1.1259468255313188,16.76194079233317,True
0.3,0.22051282051282053,1.3170482603052043,0.07315609049037662,1.2438921698148278,18.00326194957693,True
0.3,0.23076923076923078,1.4424135895716812,0.0748380594183399,1.3675755301533412,19.27379732695476,True
0.3,0.24102564102564103,1.5734773428957252,0.07648304844323199,1.4969942944524932,20.572890005340298,True
0.3,0.2512820512820513,1.710239520277336,0.07809339447633563,1.6321461258010004,21.899925489800342,True
0.3,0.26153846153846155,1.8527001217165144,0.07967119819924494,1.7730289235172696,23.254327330225504,True
0.3,0.27179487179487183,2.000859147213261,0.08121835620209368,1.9196407910111672,24.635553349966493,True
0.3,0.28205128205128205,2.1547165967675737,0.08273658770965217,2.0719800090579215,26.043092378055633,True
0.3,0.2923076923076923,2.3142724703794526,0.08422745696923163,2.230045013410221,27.476461401712015,True
0.3,0.3025641025641026,2.4795267680489004,0.08569239213121876,2.3938343759176814,28.935203072077375,True
0.3,0.3128205128205128,2.650479489775912,0.08713270127132157,2.5633467885045906,30.418883508759965,True
0.3,0.3230769230769231,2.8271306355604966,0.08854958606624969,2.738581049494247,31.927090358675837,True
0.3,0.33333333333333337,3.009480205402643,0.08994415352968174,2.919536051872961,33.45943107252111,True
0.3,0.3435897435897436,3.1975281993023588,0.09131742613454322,3.1062107731678155,35.01553136847349,True
0.3,0.35384615384615387,3.3912746172596426,0.09267035058477203,3.2986042666748707,36.59503385775375,True
0.3,0.36410256410256414,3.5907194592744944,0.09400380545047822,3.4967156538240163,38.19759681076005,True
0.3,0.37435897435897436,3.7958627253469075,0.09531860784148158,3.700544117505426,39.822893045810844,True
0.3,0.38461538461538464,4.006704415476891,0.09661551926323718,3.910088896213654,41.47060892526267,True
0.3,0.3948717948717949,4.223244529664443,0.09789525077434427,4.1253492788900985,43.14044344601896,True
0.3,0.40512820512820513,4.445483067909561,0.09915846754482721,4.346324600364734,44.83210741331659,True
0.3,0.4153846153846154,4.673420030212245,0.10040579289814582,4.5730142373141,46.54532268823454,True
0.3,0.4256410256410257,4.907055416572498,0.10163781190665289,4.805417604665845,48.27982150067614,True
0.3,0.4358974358974359,5.14638922699032,0.1028550745993553,5.043534152390965,50.03534582067745,True
0.3,0.4461538461538462,5.391421461465707,0.1040580988318821,5.287363362633824,51.81164678182495,True
0.3,0.4564102564102564,5.64215211999866,0.1052473728611434,5.536904747137517,53.608484151357885,True
0.3,0.4666666666666667,5.89858120258918,0.10642335766099163,5.792157844928188,55.42562584220403,True
0.3,0.47692307692307695,6.160708709237271,0.1075864890100339,6.0531222202272374,57.26284746277668,True
0.3,0.48717948717948717,6.428534639942926,0.10873717937841197,6.319797460564514,59.119931900856436,True
0.3,0.49743589743589745,6.7020589947061495,0.10987581963671417,6.592183175069436,60.996668938310314,True
0.3,0.5076923076923077,6.981281773526936,0.11100278060709351,6.870278992919842,62.892854893770156,True
0.3,0.5179487179487179,7.266202976405294,0.1121184144740432,7.154084561931251,64.80829229071475,True
0.3,0.5282051282051282,7.55682260334122,0.11322305607004315,7.443599547271177,66.74278954867941,True
0.3,0.5384615384615385,7.853140654334709,0.1143170240493818,7.738823630285327,68.69616069556157,True
0.3,0.5487179487179488,8.155157129385769,0.11540062196181498,8.039756507423954,70.66822509920472,True
0.3,0.558974358974359,8.462872028494393,0.11647413923631518,8.346397889258078,72.65880721663042,True
0.3,0.5692307692307692,8.776285351660583,0.11753785208394499,8.658747499576638,74.66773635945466,True
0.3,0.5794871794871794,9.095397098884341,0.11859202432783635,8.976805074556504,76.69484647416914,True
0.3,0.5897435897435898,9.42020727016567,0.11963690816734161,9.300570361998329,78.73997593609822,True
0.3,0.6,9.750715865504558,0.12067274488262761,9.63004312062193,80.80296735595594,True
0.31,0.2,1.1568441909567768,0.06967044174183609,1.0871737492149407,16.60451924854251,True
0.31,0.21025641025641026,1.2785372024972652,0.0714345295649756,1.2071026729322896,17.898027890480193,True
0.31,0.22051282051282053,1.4063148646147792,0.07315609049037662,1.3331587741244026,19.22348303727048,True
0.31,0.23076923076923078,1.5401771773093174,0.0748380594183399,1.4653391178909774,20.58013247911503,True
0.31,0.24102564102564103,1.6801241405808798,0.07648304844323199,1.6036410921376478,21.967274772368917,True
0.31,0.2512820512820513,1.826155754429467,0.07809339447633563,1.7480623599531315,23.384253772997926,True
0.31,0.26153846153846155,1.9782720188550786,0.07967119819924494,1.8986008206558338,24.83045396038524,True
0.31,0.27179487179487183,2.1364729338577155,0.08121835620209368,2.0552545776556217,26.305296410353115,True
0.31,0.28205128205128205,2.300758499437376,0.08273658770965217,2.218021911727724,27.808235305901626,True
0.31,0.2923076923076923,2.4711287155940598,0.08422745696923163,2.386901258624828,29.33875489671694,True
0.31,0.3025641025641026,2.647583582327771,0.08569239213121876,2.561891190196552,30.896366835851516,True
0.31,0.3128205128205128,2.8301230996385023,0.08713270127132157,2.742990398367181,32.480607835464816,True
0.31,0.3230769230769231,3.0187472675262637,0.08854958606624969,2.930197681460014,34.0910375940972,True
0.31,0.33333333333333337,3.213456085991044,0.08994415352968174,3.123511932461362,35.72723695632532,True
0.31,0.3435897435897436,3.414249555032851,0.09131742613454322,3.322932128898308,37.38880627233668,True
0.31,0.35384615384615387,3.621127674651685,0.09267035058477203,3.5284573240669133,39.07536393033484,True
0.31,0.36410256410256414,3.834090444847543,0.09400380545047822,3.740086639397065,40.78654503904489,True
0.31,0.37435897435897436,4.05313786562042,0.09531860784148158,3.957819257778939,42.522000241138024,True
0.31,0.38461538461538464,4.278269936970325,0.09661551926323718,4.1816544177070885,44.28139464130825,True
0.31,0.3948717948717949,4.509486658897255,0.09789525077434427,4.41159140812291,46.06440683513802,True
0.31,0.40512820512820513,4.746788031401208,0.09915846754482721,4.647629563856381,47.87072802688582,True
0.31,0.4153846153846154,4.990174054482188,0.10040579289814582,4.8897682615840425,49.700061225992684,True
0.31,0.4256410256410257,5.23964472814019,0.10163781190665289,5.138006916233537,51.55212051349976,True
0.31,0.4358974358974359,5.495200052375218,0.1028550745993553,5.3923449777758625,53.42663037074557,True
0.31,0.4461538461538462,5.756840027187271,0.1040580988318821,5.652781928355388,55.32332506370419,True
0.31,0.4564102564102564,6.024564652576345,0.1052473728611434,5.919317279715202,57.241948077172125,True
0.31,0.4666666666666667,6.298373928542449,0.10642335766099163,6.191950570881457,59.182251593731216,True
0.31,0.47692307692307695,6.578267855085576,0.1075864890100339,6.470681366075542,61.143996013031554,True
0.31,0.48717948717948717,6.864246432205723,0.10873717937841197,6.755509252827311,63.12694950747002,True
0.31,0.49743589743589745,7.156309659902901,0.10987581963671417,7.046433840266187,65.1308876107958,True
0.31,0.5076923076923077,7.454457538177094,0.11100278060709351,7.34345475757,67.15559283657012,True
0.31,0.5179487179487179,7.7586900670283185,0.1121184144740432,7.646571652554275,69.20085432375207,True
0.31,0.5282051282051282,8.069007246456568,0.11322305607004315,7.955784190386525,71.26646750697878,True
0.31,0.5384615384615385,8.385409076461839,0.1143170240493818,8.271092052412458,73.35223380937185,True
0.31,0.5487179487179488,8.707895557044136,0.11540062196181498,8.592494935082321,75.45796035592858,True
0.31,0.558974358974359,9.03646668820346,0.11647413923631518,8.919992548967144,77.5834597057576,True
0.31,0.5692307692307692,9.371122469939799,0.11753785208394499,9.253584617855854,79.72854960159546,True
0.31,0.5794871794871794,9.711862902253172,0.11859202432783635,9.593270877925335,81.89305273519619,True
0.31,0.5897435897435898,10.058687985143566,0.11963690816734161,9.939051076976224,84.07679652732264,True
0.31,0.6,10.411597718610977,0.12067274488262761,10.29092497372835,86.27961292119295,True
0.32,0.2,1.2326830921329237,0.06967044174183609,1.1630126503910876,17.693056930809085,True
