chi_kappa,L,P_counter,S_proprio,Deficit,R_deficit,Cobb_angle,D_geo,Is_Deficit
0.052631578947368425,0.3605263157894737,0.02708932845397242,0.023524253215699068,0.0035650752382733533,1.1515489229598233,0.902232482309089,0.14740241941343293,True
0.052631578947368425,0.37631578947368427,0.02951407520673889,0.02424078472413481,0.005273290482604082,1.2175379445267647,1.0611763248717283,0.1505956221821196,True
0.052631578947368425,0.39210526315789473,0.03204273967748104,0.02494835047448543,0.007094389202995606,1.2843630567981241,1.2405685670268907,0.15372250841014104,True
0.052631578947368425,0.4078947368421053,0.03467532186619893,0.025647417247623108,0.009027904618575819,1.352000536015473,1.4422234733169574,0.15678704590428383,True
0.052631578947368425,0.42368421052631583,0.03741182177289249,0.02633841047577024,0.011073411297122252,1.4204282299916742,1.6680632467223029,0.15979282191286992,True
0.052631578947368425,0.43947368421052635,0.04025223939756176,0.027021719303866924,0.01323052009369484,1.4896253989212853,1.920122939983236,0.16274309234607873,True
0.052631578947368425,0.4552631578947369,0.04319657474020673,0.027697700872382502,0.015498873867824229,1.559572577494265,2.200555513816339,0.16564082310182598,True
0.052631578947368425,0.4710526315789474,0.04624482780082745,0.02836668396410821,0.017878143836719238,1.6302514548172107,2.511637038236314,0.1684887249917234,True
0.052631578947368425,0.48684210526315796,0.04939699857942384,0.02902897212748004,0.0203680264519438,1.7016447693186687,2.855772033517415,0.17128928343834807,True
0.052631578947368425,0.5026315789473685,0.052653087075995954,0.029684846366067594,0.02296824070992836,1.7737362163404387,3.2354989476099654,0.17404478386986746,True
0.052631578947368425,0.518421052631579,0.056013093290543756,0.030334567466189188,0.025678525824354568,1.8465103665307168,3.653495767073176,0.17675733355025183,True
0.052631578947368425,0.5342105263157895,0.059477017223067245,0.03097837802085353,0.028498639202213714,1.919952593484057,4.112585758802506,0.17942888043813104,True
0.052631578947368425,0.55,0.06304485887356648,0.03161650419742854,0.031428354676137936,1.9940490093365253,4.615743340021098,0.1820612295541456,True
0.05736842105263158,0.25,0.015475949757786015,0.018206143948862993,-0.002730194191076977,0.8500399536142588,0.44995250354508715,0.1337927649585701,False
0.05736842105263158,0.2657894736842105,0.017492538889659293,0.019003623174698225,-0.0015110842850389328,0.9204844112542276,0.4811736848510427,0.1379531155857014,False
0.05736842105263158,0.28157894736842104,0.0196325926622595,0.019787006338095364,-0.00015441367583586205,0.992196208299657,0.5129097264846372,0.1419916203314286,False
0.05736842105263158,0.2973684210526316,0.02189611107558666,0.020557313499891646,0.0013387975756950152,1.0651251232658427,0.618514813774527,0.1459183963346886,True
0.05736842105263158,0.31315789473684214,0.024283094129640748,0.021315440959986758,0.0029676531696539894,1.1392255114602063,0.7502117431236175,0.1497422336331001,True
0.05736842105263158,0.32894736842105265,0.026793541824421768,0.02206218172913726,0.004731360095284506,1.214455675933258,0.901921916484557,0.15347082679770974,True
0.05736842105263158,0.3447368421052632,0.02942745415992974,0.02279824179753759,0.00662921236239215,1.2907773512213632,1.0756618215551348,0.15711095704156122,True
0.05736842105263158,0.3605263157894737,0.032184831136164625,0.023524253215699068,0.008660577920465557,1.3681552753685657,1.27357477997216,0.1606686371606419,True
0.05736842105263158,0.37631578947368427,0.03506567275312647,0.02424078472413481,0.010824888028991661,1.4465568318922488,1.4979369851563167,0.16414922817851035,True
0.05736842105263158,0.39210526315789473,0.038069979010815214,0.02494835047448543,0.013121628536329782,1.525951747781851,1.7511637751592106,0.1675575341670537,True
0.05736842105263158,0.4078947368421053,0.04119774990923093,0.025647417247623108,0.015550332661607824,1.606311836839983,2.0358161324445416,0.1708978800356694,True
0.05736842105263158,0.42368421052631583,0.04444898544837357,0.02633841047577024,0.018110574972603332,1.6876107800531082,2.3546074033900957,0.17417417588502823,True
0.05736842105263158,0.43947368421052635,0.04782368562824313,0.027021719303866924,0.020801966324376205,1.769823936458379,2.7104102310194693,0.17738997065722584,True
0.05736842105263158,0.4552631578947369,0.051321850448839614,0.027697700872382502,0.023624149576457112,1.8529281793209362,3.106263695087245,0.18054849718099034,True
0.05736842105263158,0.4710526315789474,0.05494347991016308,0.02836668396410821,0.02657679594605487,1.9369017534683275,3.545380654169245,0.1836527102409785,True
0.05736842105263158,0.48684210526315796,0.05868857401221346,0.02902897212748004,0.02965960188473342,2.0217241504275103,4.031155284865488,0.1867053189477994,True
0.05736842105263158,0.5026315789473685,0.0625571327549908,0.029684846366067594,0.0328722863889232,2.107375998634075,4.567170813620581,0.18970881441815554,True
0.05736842105263158,0.518421052631579,0.06654915613849505,0.030334567466189188,0.036214588672305856,2.193838966475145,5.157207437013342,0.1926654935697745,True
0.05736842105263158,0.5342105263157895,0.07066464416272618,0.03097837802085353,0.03968626614187265,2.2810956763184076,5.8052504266735125,0.1955774796775628,True
0.05736842105263158,0.55,0.07490359682768433,0.03161650419742854,0.043287092630255784,2.3691296279927254,6.515498415253758,0.19844674021401873,True
0.06210526315789474,0.25,0.018137120143709492,0.018206143948862993,-6.902380515350082e-05,0.9962087630775976,0.44995250354508715,0.1448398739918465,False
0.06210526315789474,0.2657894736842105,0.0205004723086959,0.019003623174698225,0.0014968491339976756,1.0787665131136996,0.5599597118217167,0.14934373980837395,True
0.06210526315789474,0.28157894736842104,0.02300851950419168,0.019787006338095364,0.003221513166096316,1.162809528184869,0.693518576236518,0.1537156990743906,True
0.06210526315789474,0.2973684210526316,0.02566126173019685,0.020557313499891646,0.0051039482303052025,1.248278950959818,0.8495171350217543,0.15796670428892892,True
0.06210526315789474,0.31315789473684214,0.028458698986711377,0.021315440959986758,0.007143258026724619,1.335121287902695,1.0304001076203475,0.16210627127253038,True
0.06210526315789474,0.32894736842105265,0.031400831273735275,0.02206218172913726,0.009338649544598013,1.4232876720557772,1.2387708514684015,0.16614272992779586,True
0.06210526315789474,0.3447368421052632,0.03448765859126856,0.02279824179753759,0.011689416793730971,1.5127332580091124,1.4773989701609844,0.17008342138444243,True
0.06210526315789474,0.3605263157894737,0.037719180939311196,0.023524253215699068,0.014194927723612128,1.6034167203292577,1.7492282710504552,0.17393485490785085,True
0.06210526315789474,0.37631578947368427,0.04109539831786323,0.02424078472413481,0.016854613593728418,1.6952998339590668,2.0573850580998405,0.17770283417490113,True
0.06210526315789474,0.39210526315789473,0.04461631072692459,0.02494835047448543,0.019667960252439158,1.7883471202857077,2.4051867475068045,0.1813925599239664,True
0.06210526315789474,0.4078947368421053,0.048281918166495366,0.025647417247623108,0.022634500918872258,1.8825255463479438,2.7961507950168683,0.18500871416705494,True
0.06210526315789474,0.42368421052631583,0.0520922206365755,0.02633841047577024,0.025753810160805263,1.977804267440407,3.2340039250185932,0.18855552985718652,True
0.06210526315789474,0.43947368421052635,0.05604721813716499,0.027021719303866924,0.029025498833298066,2.0741544054579975,3.7226916525053126,0.19203684896837292,True
0.06210526315789474,0.4552631578947369,0.06014691066826385,0.027697700872382502,0.032449209795881354,2.171548856903015,4.266388089832491,0.19545617126015466,True
0.06210526315789474,0.4710526315789474,0.06439129822987213,0.02836668396410821,0.03602461426576392,2.269962125687484,4.869506030924834,0.19881669549023362,True
0.06210526315789474,0.48684210526315796,0.06878038082198976,0.02902897212748004,0.039751408694509716,2.3693701767993143,5.536707306213539,0.20212135445725074,True
0.06210526315789474,0.5026315789473685,0.07331415844461676,0.029684846366067594,0.04362931207854917,2.4697503076324265,6.272913402129604,0.20537284496644362,True
0.06210526315789474,0.518421052631579,0.07799263109775313,0.030334567466189188,0.04765806363156394,2.5710810343573702,7.083316339455616,0.20857365358929714,True
0.06210526315789474,0.5342105263157895,0.08281579878139883,0.03097837802085353,0.0518374207605453,2.673341991167201,7.973389805259025,0.21172607891699463,True
0.06210526315789474,0.55,0.08778366149555396,0.03161650419742854,0.056167157298125416,2.7765138406001775,8.94890053350102,0.21483225087389182,True
0.0668421052631579,0.25,0.02100930844569739,0.018206143948862993,0.002803164496834397,1.1539680508243735,0.5991757697588592,0.15588698302512294,True
0.0668421052631579,0.2657894736842105,0.023746920271973292,0.019003623174698225,0.004743297097275067,1.2495996186448477,0.7513523272844015,0.16073436403104654,True
0.0668421052631579,0.28157894736842104,0.026652140985572222,0.019787006338095364,0.006865134647476859,1.346951657576397,0.9305612265837012,0.16543977781735258,True
0.0668421052631579,0.2973684210526316,0.029724970586494186,0.020557313499891646,0.00916765708660254,1.445955989660364,1.139879643108671,0.17001501224316926,True
0.0668421052631579,0.31315789473684214,0.03296540907473913,0.021315440959986758,0.011649968114752374,1.5465506501423845,1.382587894361118,0.1744703089119607,True
0.0668421052631579,0.32894736842105265,0.03637345645030711,0.02206218172913726,0.014311274721169848,1.648679033509597,1.6621791578448455,0.17881463305788198,True
0.0668421052631579,0.3447368421052632,0.03994911271319811,0.02279824179753759,0.017150870915660518,1.7522891926478719,1.9823696796805574,0.18305588572732362,True
0.0668421052631579,0.3605263157894737,0.0436923778634121,0.023524253215699068,0.020168124647713035,1.8573332578418984,2.347109452088367,0.18720107265505984,True
0.0668421052631579,0.37631578947368427,0.04760325190094915,0.02424078472413481,0.02336246717681434,1.9637669507272184,2.7605933407145504,0.19125644017129187,True
0.0668421052631579,0.39210526315789473,0.051681734825809164,0.02494835047448543,0.026733384351323733,2.0715491743096943,3.2272726450509492,0.1952275856808791,True
0.0668421052631579,0.4078947368421053,0.05592782663799224,0.025647417247623108,0.030280409390369134,2.180641664539356,3.751867077078129,0.19911954829844045,True
0.0668421052631579,0.42368421052631583,0.060341527337498306,0.02633841047577024,0.034003116861728064,2.2910086921535715,4.33937714483868,0.20293688382934483,True
0.0668421052631579,0.43947368421052635,0.06492283692432736,0.027021719303866924,0.03790111762046044,2.402616805920141,4.995096928978035,0.20668372727952,True
0.0668421052631579,0.4552631578947369,0.06967175539847943,0.027697700872382502,0.04197405452609693,2.5154346102405,5.724627241423219,0.210363845339319,True
0.0668421052631579,0.4710526315789474,0.07458828275995458,0.02836668396410821,0.046221598795846364,2.6294325714746787,6.533889156342889,0.21398068073948873,True
0.0668421052631579,0.48684210526315796,0.07967241900875269,0.02902897212748004,0.05064344688127265,2.74458284843408,7.429137904372276,0.21753738996670208,True
0.0668421052631579,0.5026315789473685,0.08492416414487386,0.029684846366067594,0.055239317778806266,2.860859143335493,8.416977121818718,0.2210368755147317,True
0.0668421052631579,0.518421052631579,0.09034351816831802,0.030334567466189188,0.06000895070212883,2.978236570177393,9.504373447202711,0.22448181360881983,True
0.0668421052631579,0.5342105263157895,0.09593048107908518,0.03097837802085353,0.06495210305823165,3.096691538030436,10.698671458053912,0.22787467815642642,True
0.0668421052631579,0.55,0.10168505287717536,0.03161650419742854,0.07006854867974682,3.216201647158881,12.00760894137929,0.23121776153376494,True
0.07157894736842106,0.25,0.024092514663749707,0.018206143948862993,0.005886370714886714,1.323317816854586,0.7879433456130956,0.1669340920583994,True
0.07157894736842106,0.2657894736842105,0.027231882779491488,0.019003623174698225,0.008228259604793262,1.4329837278476727,0.9880624290480224,0.17212498825371914,True
0.07157894736842106,0.28157894736842104,0.030563457106401137,0.019787006338095364,0.010776450768305773,1.5446225964742417,1.2237302694454397,0.17716385656031458,True
0.07157894736842106,0.2973684210526316,0.03408723764447868,0.020557313499891646,0.013529924144587032,1.658156239367481,1.498993492258167,0.18206332019740962,True
0.07157894736842106,0.31315789473684214,0.03780322439372406,0.021315440959986758,0.0164877834337373,1.773513598179277,1.8181658639592504,0.18683434655139097,True
0.07157894736842106,0.32894736842105265,0.0417114173541373,0.02206218172913726,0.019649235625000042,1.8906297602947186,2.185841071590263,0.19148653618796813,True
0.07157894736842106,0.3447368421052632,0.04581181652571843,0.02279824179753759,0.023013574728180844,2.0094451551376435,2.606906147553482,0.19602835007020486,True
0.07157894736842106,0.3605263157894737,0.0501044219084674,0.023524253215699068,0.026580168692768334,2.1299048879064895,3.086555510986238,0.20046729040226885,True
0.07157894736842106,0.37631578947368427,0.05458923350238427,0.02424078472413481,0.030348448778249458,2.2519581821967045,3.630305600700894,0.20481004616768267,True
0.07157894736842106,0.39210526315789473,0.05926625130746893,0.02494835047448543,0.0343179008329835,2.3755579098538107,4.244010077661306,0.20906261143779184,True
0.07157894736842106,0.4078947368421053,0.06413547532372153,0.025647417247623108,0.038488058076098425,2.5006601914142186,4.9338755774425325,0.21323038242982603,True
0.07157894736842106,0.42368421052631583,0.06919690555114197,0.02633841047577024,0.04285849507537173,2.6272240541926015,5.706477995192056,0.2173182378015031,True
0.07157894736842106,0.43947368421052635,0.07445054198973027,0.027021719303866924,0.04742882268586334,2.7552111378448103,6.568779287361125,0.2213306055906671,True
0.07157894736842106,0.4552631578947369,0.0798963846394864,0.027697700872382502,0.05219868376710389,2.8845854393333936,7.528144775964859,0.22527151941848336,True
0.07157894736842106,0.4710526315789474,0.08553443350041046,0.02836668396410821,0.05716774953630224,3.015313090829913,8.592360942409117,0.22914466598874383,True
0.07157894736842106,0.48684210526315796,0.09136468857250235,0.02902897212748004,0.06233571644502231,3.1473621653318102,9.769653699027277,0.2329534254761534,True
0.07157894736842106,0.5026315789473685,0.09738714985576213,0.029684846366067594,0.06770230348969454,3.280702505743276,11.068707127432479,0.23670090606301977,True
0.07157894736842106,0.518421052631579,0.10360181735018976,0.030334567466189188,0.07326724988400057,3.415305573935215,12.49868267363201,0.2403899736283425,True
0.07157894736842106,0.5342105263157895,0.1100086910557852,0.03097837802085353,0.07903031303493167,3.5511443169081125,14.069238790592278,0.24402327739585822,True
0.07157894736842106,0.55,0.11660777097254858,0.03161650419742854,0.08499126677512003,3.688193047668838,15.790551019597917,0.24760327219363806,True
0.07631578947368421,0.25,0.027386738797866426,0.018206143948862993,0.009180594849003434,1.5042580611682344,1.01814906695218,0.1779812010916758,True
0.07631578947368421,0.2657894736842105,0.03095535983125046,0.019003623174698225,0.011951736656552234,1.6289188407221733,1.276734990944036,0.18351561247639173,True
0.07631578947368421,0.28157894736842104,0.034742467866678416,0.019787006338095364,0.014955461528583052,1.7558223448784025,1.5812556054617786,0.18888793530327655,True
0.07631578947368421,0.2973684210526316,0.0387480629041503,0.020557313499891646,0.018190749404258657,1.8848797000811677,1.936939799044198,0.19411162815164992,True
0.07631578947368421,0.31315789473684214,0.04297214494366609,0.021315440959986758,0.02165670398367933,2.0160101320133696,2.3493616492363816,0.19919838419082128,True
0.07631578947368421,0.32894736842105265,0.0474147139852258,0.02206218172913726,0.02535253225608854,2.14913985241114,2.8244569358139784,0.20415843931805422,True
0.07631578947368421,0.3447368421052632,0.05207577002882946,0.02279824179753759,0.02927752823129187,2.284201145478425,3.3685404877659604,0.20900081441308602,True
0.07631578947368421,0.3605263157894737,0.056955313074477015,0.023524253215699068,0.03343105985877795,2.4211316105230285,3.988324327000343,0.21373350814947772,True
0.07631578947368421,0.37631578947368427,0.062053343122168515,0.02424078472413481,0.037812558398033706,2.5598735283675227,4.6909365764475055,0.2183636521640734,True
0.07631578947368421,0.39210526315789473,0.06736986017190388,0.02494835047448543,0.04242150969741845,2.700373326918056,5.483941104095915,0.22289763719470448,True
0.07631578947368421,0.4078947368421053,0.07290486422368322,0.025647417247623108,0.047257446976060116,2.842581126972531,6.375357877694316,0.22734121656121153,True
0.07631578947368421,0.42368421052631583,0.07865835527750646,0.02633841047577024,0.052319944801736226,2.986450353557495,7.3736840075312315,0.2316995917736614,True
0.07631578947368421,0.43947368421052635,0.08463033333337361,0.027021719303866924,0.057608614029506684,3.1319374012320025,8.487915456964272,0.23597748390181414,True
0.07631578947368421,0.4552631578947369,0.09082079839128468,0.027697700872382502,0.06312309751890217,3.279001344181693,9.72756940229709,0.24017919349764769,True
0.07631578947368421,0.4710526315789474,0.0972297504512397,0.02836668396410821,0.06886306648713149,3.427603683753185,11.102707225255113,0.24430865123799891,True
0.07631578947368421,0.48684210526315796,0.10385718951323863,0.02902897212748004,0.0748282173857586,3.5777081274925013,12.623958122738944,0.2483694609856047,True
0.07631578947368421,0.5026315789473685,0.1107031155772815,0.029684846366067594,0.08101826921121391,3.7292803948557727,14.302543319778275,0.2523649366113078,True
0.07631578947368421,0.518421052631579,0.11776752864336824,0.030334567466189188,0.08743296117717905,3.882288045630832,16.15030087269552,0.25629813364786513,True
0.07631578947368421,0.5342105263157895,0.1250504287114989,0.03097837802085353,0.09407205069064538,4.03670032780023,18.179711050447477,0.26017187663529,True
0.07631578947368421,0.55,0.13255181578167352,0.03161650419742854,0.10093531158424499,4.192488042130044,20.403922282959137,0.26398878285351113,True
0.08105263157894736,0.25,0.03089198084804756,0.018206143948862993,0.012685836899184566,1.696788783765319,1.2954547328485446,0.1890283101249522,True
0.08105263157894736,0.2657894736842105,0.0349173514272502,0.019003623174698225,0.015913728252551974,1.837404957268349,1.6244697758874211,0.19490623669906432,True
0.08105263157894736,0.28157894736842104,0.03918917326640403,0.019787006338095364,0.019402166928308668,1.9805509027888784,2.0119303984344383,0.20061201404623855,True
0.08105263157894736,0.2973684210526316,0.04370744636550908,0.020557313499891646,0.023150132865617432,2.126126371801425,2.464489642391793,0.20615993610589026,True
0.08105263157894736,0.31315789473684214,0.048472170724565264,0.021315440959986758,0.027156729764578506,2.274040251644664,2.989239755222483,0.2115624218302515,True
0.08105263157894736,0.32894736842105265,0.05348334634357264,0.02206218172913726,0.03142116461443538,2.424209309858862,3.5937332007582823,0.21683034244814034,True
0.08105263157894736,0.3447368421052632,0.05874097322253122,0.02279824179753759,0.03594273142499363,2.5765571636702163,4.286004730850787,0.2219732787559672,True
0.08105263157894736,0.3605263157894737,0.06424505136144097,0.023524253215699068,0.04072079814574191,2.7310134256915157,5.074594470742905,0.2269997258966867,True
0.08105263157894736,0.37631578947368427,0.06999558076030192,0.02424078472413481,0.04575479603616711,2.887512989239674,5.968571977031224,0.23191725816046416,True
0.08105263157894736,0.39210526315789473,0.075992561419114,0.02494835047448543,0.05104421094462856,3.0459954255024297,6.977561232001198,0.23673266295161716,True
0.08105263157894736,0.4078947368421053,0.08223599333787732,0.025647417247623108,0.05658857609025421,3.2064044712142934,8.111766542187734,0.24145205069259706,True
0.08105263157894736,0.42368421052631583,0.0887258765165918,0.02633841047577024,0.06238746604082157,3.368687590248254,9.381999312419552,0.24608094574581968,True
0.08105263157894736,0.43947368421052635,0.09546221095525745,0.027021719303866924,0.06844049165139052,3.5327955960817192,10.79970566948339,0.2506243622129612,True
0.08105263157894736,0.4552631578947369,0.10244499665387427,0.027697700872382502,0.07474729578149177,3.6986823247853984,12.376994911993886,0.25508686757681204,True
0.08105263157894736,0.4710526315789474,0.10967423361244232,0.02836668396410821,0.0813075496483341,3.8663043502444947,14.126668765158337,0.259472636487254,True
0.08105263157894736,0.48684210526315796,0.11714992183096155,0.02902897212748004,0.08812094970348151,4.035620734916154,16.06225142094257,0.263785496495056,True
0.08105263157894736,0.5026315789473685,0.12487206130943197,0.029684846366067594,0.09518721494336438,4.2065928106729835,18.198020345726388,0.26802896715959584,True
0.08105263157894736,0.518421052631579,0.13284065204785353,0.030334567466189188,0.10250608458166434,4.3791839852642465,20.549037838919958,0.27220629366738774,True
0.08105263157894736,0.5342105263157895,0.14105569404622625,0.03097837802085353,0.11007731602537273,4.553359570706789,23.131183327232097,0.27632047587472175,True
0.08105263157894736,0.55,0.1495171873045502,0.03161650419742854,0.11790068310712165,4.7290866305425014,25.961186380358154,0.2803742935133842,True
0.08578947368421053,0.25,0.03460824081429313,0.018206143948862993,0.01640209686543014,1.9009099846458415,1.6258848198952784,0.20007541915822866,True
0.08578947368421053,0.2657894736842105,0.03911785756749075,0.019003623174698225,0.020114234392792522,2.058442077486202,2.038821335876682,0.2062968609217369,True
0.08578947368421053,0.28157894736842104,0.04390357330557804,0.019787006338095364,0.02411656696748268,2.218808270205672,2.525111075326823,0.21233609278920057,True
0.08578947368421053,0.2973684210526316,0.048965388028555025,0.020557313499891646,0.02840807452866338,2.381896254528254,3.093104063577052,0.21820824406013062,True
0.08578947368421053,0.31315789473684214,0.054303301736421596,0.021315440959986758,0.03298786077643484,2.547603957073161,3.7517015591558494,0.2239264594696818,True
0.08578947368421053,0.32894736842105265,0.05991731442917784,0.02206218172913726,0.03785513270004058,2.7158381326378866,4.510382423798426,0.2295022455782265,True
0.08578947368421053,0.3447368421052632,0.06580742610682376,0.02279824179753759,0.04300918430928617,2.88651320971302,5.3792308238873465,0.23494574309884841,True
0.08578947368421053,0.3605263157894737,0.07197363676935932,0.023524253215699068,0.048449383553660255,3.0595503334119543,6.368965204182103,0.2402659436438957,True
0.08578947368421053,0.37631578947368427,0.07841594641678454,0.02424078472413481,0.05417516169264973,3.23487656481316,7.4909684822170926,0.24547086415685493,True
0.08578947368421053,0.39210526315789473,0.08513435504909936,0.02494835047448543,0.06018600457461393,3.4124242056069356,8.757319417911987,0.25056768870852986,True
0.08578947368421053,0.4078947368421053,0.09212886266630389,0.025647417247623108,0.06648144541868078,3.5921302241395083,10.18082511804709,0.2555628848239826,True
0.08578947368421053,0.42368421052631583,0.09939946926839804,0.02633841047577024,0.07306105879262781,3.7739357642648788,11.77505463953118,0.26046229971797796,True
0.08578947368421053,0.43947368421052635,0.10694617485538184,0.027021719303866924,0.07992445555151492,3.9577857223939628,13.554373659000634,0.2652712405241083,True
0.08578947368421053,0.4552631578947369,0.11476897942725525,0.027697700872382502,0.08707127855487275,4.143628381144512,15.533980179363509,0.26999454165597636,True
0.08578947368421053,0.4710526315789474,0.12286788298401842,0.02836668396410821,0.0945011990199102,4.331415090303846,17.729941246542197,0.27463662173650916,True
0.08578947368421053,0.48684210526315796,0.13124288552567118,0.02902897212748004,0.10221391339819114,4.521099987602771,20.159230651948295,0.27920153200450737,True
0.08578947368421053,0.5026315789473685,0.1398939870522136,0.029684846366067594,0.110209140686146,4.712639753194909,22.839767598209953,0.283692997707884,True
0.08578947368421053,0.518421052631579,0.1488211875636457,0.030334567466189188,0.11848662009745652,4.9059933928354615,25.79045630740672,0.28811445368691047,True
0.08578947368421053,0.5342105263157895,0.15802448705996733,0.03097837802085353,0.12704610903911379,5.10112204562779,29.031226552597975,0.29246907511415354,True
0.08578947368421053,0.55,0.1675038855411787,0.03161650419742854,0.13588738134375017,5.297988812906212,32.583075094783126,0.2967598041732573,True
0.09052631578947369,0.25,0.03853551869660311,0.018206143948862993,0.02032937474774012,2.1166216638098003,2.015826482206119,0.21112252819150507,True
0.09052631578947369,0.2657894736842105,0.0435568782519721,0.019003623174698225,0.024553255077273878,2.292030201375732,2.5277990119938454,0.21768748514440953,True
0.09052631578947369,0.28157894736842104,0.04888566798420044,0.019787006338095364,0.029098661646105074,2.470594447128783,3.130717326264008,0.22406017153216257,True
0.09052631578947369,0.2973684210526316,0.05452188789328812,0.020557313499891646,0.03396457439339648,2.6521893482616536,3.8349340662271403,0.23025655201437098,True
0.09052631578947369,0.31315789473684214,0.060465537979235096,0.021315440959986758,0.039150097019248334,2.8367012482988603,4.651485310483102,0.23629049710911212,True
0.09052631578947369,0.32894736842105265,0.06671661824204138,0.02206218172913726,0.044654436512904114,3.024026320748212,5.592123269442607,0.2421741487083126,True
0.09052631578947369,0.3447368421052632,0.07327512868170706,0.02279824179753759,0.05047688688416947,3.214069283606836,6.669350630501602,0.24791820744172965,True
0.09052631578947369,0.3605263157894737,0.080141069298232,0.023524253215699068,0.05661681608253294,3.406742333684341,7.896456480642038,0.2535321613911046,True
0.09052631578947369,0.37631578947368427,0.08731444009161633,0.02424078472413481,0.06307365536748152,3.6019642550879802,9.28755374245834,0.25902447015324576,True
0.09052631578947369,0.39210526315789473,0.09479524106185991,0.02494835047448543,0.06984689058737448,3.7996596672315706,10.857618067251458,0.26440271446544256,True
0.09052631578947369,0.4078947368421053,0.1025834722089629,0.025647417247623108,0.07693605496133979,3.9997583857481747,12.622528135166684,0.26967371895536824,True
0.09052631578947369,0.42368421052631583,0.11067913353292516,0.02633841047577024,0.08434072305715493,4.202194875607369,14.59910731765109,0.27484365369013636,True
0.09052631578947369,0.43947368421052635,0.11908222503374676,0.027021719303866924,0.09206050572987984,4.406907780168732,16.805166661984337,0.2799181188352554,True
0.09052631578947369,0.4552631578947369,0.12779274671142762,0.027697700872382502,0.10009504583904512,4.613839513259035,19.25954916144849,0.28490221573514074,True
0.09052631578947369,0.4710526315789474,0.13681069856596792,0.02836668396410821,0.1084440146018597,4.822935903931236,21.982175277975927,0.28980060698576426,True
0.09052631578947369,0.48684210526315796,0.1461360805973675,0.02902897212748004,0.11710710846988745,5.03414588555235,24.994089686941123,0.2946175675139587,True
0.09052631578947369,0.5026315789473685,0.15576889280562645,0.029684846366067594,0.12608404643955884,5.247421222421554,28.31750921622502,0.29935702825617205,True
0.09052631578947369,0.518421052631579,0.16570913519074468,0.030334567466189188,0.1353745677245555,5.462716268344474,31.97587195383181,0.30402261370643313,True
0.09052631578947369,0.5342105263157895,0.17595680775272218,0.03097837802085353,0.14497842973186864,5.679987752563235,35.99388750023622,0.30861767435358534,True
0.09052631578947369,0.55,0.18651191049155907,0.03161650419742854,0.15489540629413054,5.899194589221176,40.39758834331512,0.31314531483313046,True
0.09526315789473684,0.25,0.0426738144949775,0.018206143948862993,0.024467670546114508,2.343923821257195,2.47202955141546,0.2221696372247815,True
0.09526315789473684,0.2657894736842105,0.04823441348069422,0.019003623174698225,0.029230790305995992,2.5381693289369367,3.0998669344044485,0.22907810936708206,True
0.09526315789473684,0.28157894736842104,0.05413545730227115,0.019787006338095364,0.034348450964175783,2.7359094335582075,3.839232104532734,0.2357842502751245,True
0.09526315789473684,0.2973684210526316,0.060376945959708335,0.020557313499891646,0.03981963245981669,2.9370056530016226,4.702820616320287,0.2423048599686113,True
0.09526315789473684,0.31315789473684214,0.06695887945300567,0.021315440959986758,0.04564343849301891,3.141332125321759,5.704166130859173,0.24865453474854238,True
0.09526315789473684,0.32894736842105265,0.07388125778216324,0.02206218172913726,0.05181907605302598,3.348773874189838,6.857680509331985,0.25484605183839876,True
0.09526315789473684,0.3447368421052632,0.08114408094718105,0.02279824179753759,0.05834583914964346,3.55922538535166,8.178695930866084,0.26089067178461084,True
0.09526315789473684,0.3605263157894737,0.08874734894805901,0.023524253215699068,0.06522309573235995,3.7725894265086755,9.683508944802757,0.26679837913831356,True
0.09526315789473684,0.37631578947368427,0.09669106178479724,0.02424078472413481,0.07245027706066243,3.988776060064132,11.389426378896374,0.2725780761496365,True
0.09526315789473684,0.39210526315789473,0.1049752194573956,0.02494835047448543,0.08002686898291017,4.207701810376333,13.314813034331182,0.27823774022235526,True
0.09526315789473684,0.4078947368421053,0.11359982196585425,0.025647417247623108,0.08795240471823114,4.429288956040288,15.479141106210827,0.2837845530867537,True
0.09526315789473684,0.42368421052631583,0.12256486931017307,0.02633841047577024,0.09622645883440284,4.653464924275723,17.903041274675058,0.2892250076622946,True
0.09526315789473684,0.43947368421052635,0.13187036149035208,0.027021719303866924,0.10484864218648515,4.880161769406023,20.608355417289033,0.2945649971464025,True
0.09526315789473684,0.4552631578947369,0.14151629850639127,0.027697700872382502,0.11381859763400877,5.1093157211289615,23.618190898025585,0.299809889814305,True
0.09526315789473684,0.4710526315789474,0.15150268035829076,0.02836668396410821,0.12313599639418255,5.340866791126662,26.956976392174653,0.3049645922350193,True
0.09526315789473684,0.48684210526315796,0.1618295070460504,0.02902897212748004,0.13280053491857036,5.5747584287648895,30.650519209980867,0.31003360302341,True
0.09526315789473684,0.5026315789473685,0.17249677856967027,0.029684846366067594,0.14281193220360267,5.810937218352909,34.72606408483036,0.31502105880446013,True
0.09526315789473684,0.518421052631579,0.18350449492915039,0.030334567466189188,0.1531699274629612,6.0493526117912815,39.212353394445884,0.3199307737259558,True
0.09526315789473684,0.5342105263157895,0.19485265612449051,0.03097837802085353,0.16387427810363697,6.289956691513116,44.13968878587704,0.3247662735930172,True
