Age_Years,Growth_Velocity_cm_yr,Spinal_Length_cm,Energy_Supply_L2,Energy_Demand_L4,Energy_Balance,Mechanosensory_Fidelity
15.333333333333332,6.556415534770575,61.49401286009385,4.586638560508396,3.2688940021171318,1.3177445583912641,1.0
15.416666666666666,6.396373472289755,61.70722530917017,4.618499346134106,3.2998139260898887,1.3186854200442175,1.0
15.5,6.246761043886481,61.91545067729972,4.649721339568389,3.330272790982002,1.319448548586387,1.0
15.583333333333332,6.107823209490078,62.11904478428272,4.680350601855482,3.360306379748514,1.3200442221069677,1.0
15.666666666666666,5.979632752728503,62.31836587604034,4.71043442813091,3.3899527646841925,1.3204816634467171,1.0
15.75,5.862108119468764,62.51376948002263,4.740020534768998,3.4192514912260035,1.3207690435429948,1.0
15.833333333333332,5.755032724977546,62.70560390418855,4.769156332817763,3.448242826579272,1.3209135062384911,1.0
15.916666666666666,5.6580750371341,62.89420640542635,4.797888294644468,3.476967084333586,1.3209212103108823,1.0
16.0,5.570808800048434,63.079900032094635,4.826261417200039,3.505464032481239,1.3207973847187997,1.0
16.083333333333332,5.492732835419973,63.26299112660863,4.8543187821339036,3.533772388742123,1.3205463933917807,1.0
16.166666666666664,5.423289943112652,63.44376745804572,4.882101210228547,3.561929403944534,1.320171806284013,1.0
16.25,5.361884512926192,63.62249694180993,4.909647005322134,3.5899705314868053,1.319676473835329,1.0
16.333333333333332,5.307898551943428,63.79942689354138,4.936991781068874,3.617929178653653,1.3190626024152214,1.0
16.416666666666664,5.260705922169081,63.97478375761368,4.964168362547531,3.645836533798164,1.3183318287493666,1.0
16.5,5.219684668117037,64.14877324655092,4.991206753846345,3.6737214621160064,1.317485291730339,1.0
16.583333333333332,5.184227390928088,64.32158082624852,5.018134162289809,3.7016104619034693,1.3165237003863397,1.0
16.666666666666664,5.153749692620078,64.49337248266919,5.044975069880319,3.729527672762324,1.3154473971179952,1.0
16.75,5.127696770016909,64.66429570833643,5.071751342749541,3.757494927138835,1.3142564156107057,1.0
16.833333333333332,5.105548282268356,64.83448065107869,5.098482369890791,3.785531836803556,1.3129505330872346,1.0
16.916666666666664,5.08682164874367,65.00404137270348,5.125185223115302,3.813655906332723,1.3115293167825794,1.0
17.0,5.071073956033685,65.17307717123794,5.151874830984291,3.841882666282441,1.3099921647018506,1.0
17.083333333333332,5.057902664786458,65.34167392673082,5.178564160363013,3.870225819498881,1.3083383408641325,1.0
17.166666666666664,5.046945310362051,65.50990543707623,5.205264400175292,3.8986973948315566,1.306567005343735,1.0
17.25,5.0378783872212995,65.67783471665027,5.231985142867949,3.9273079033698552,1.304677239498094,1.0
17.333333333333332,5.030415597031706,65.84551523655132,5.258734559991577,3.9560664931692333,1.3026680668223438,1.0
17.416666666666664,5.024305626139199,66.01299209075597,5.285519569142179,3.9849810992443295,1.300538469897849,1.0
17.5,5.019329600697364,66.18030307744587,5.312345990269568,4.014058586360045,1.298287403909523,1.0
17.583333333333332,5.015298348615522,66.3474796890664,5.339218690031437,4.0433048828332225,1.2959138071982146,1.0
17.666666666666664,5.012049577669755,66.51454800832205,5.366141713450858,4.072725104157493,1.2934166092933657,1.0
